"","Anonym_Enfant","Arnaud_Adelson","Arnaud_Bal","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Diderot_Jacques","Diderot_Neveu","Diderot_Religieuse","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Dulaurens_Compere","Dulaurens_Imirce","Duvernet_Devotions","Duvernet_Retraite","Florian_Estelle","Florian_Galatee","Genlis_Emigres","Genlis_Meres","Lagrave_Sophie","Lagrave_Zabeth","Lesuire_Aventurier","Lesuire_Crime","Louvet_Annee","Louvet_Fin","Marmontel_Belisaire","Marmontel_Contes","Marmontel_Dejeunes","Mirabeau_Conversion","Mirabeau_Rideau","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Etourdi","Nerciat_Felicia","Nerciat_Monrose","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Sade_120","Sade_Aline","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Tressan_Jehan","Tressan_Prince","Voltaire_Amabed","Voltaire_Candide","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Princesse"
"Diderot_Religieuse",0.947012338569964,1.02390019318163,1.08549785802534,0.953307997149907,1.06324098019922,1.04916517006808,0.89594521437162,0.982576296182356,0.964302492709786,0.897881956661105,1.02601087877406,0.837236507596584,0.873218619857551,0,1.06501114592591,1.06307930269908,1.0809673374011,1.07759514479326,1.05855099042439,1.08159117445495,0.991874653134812,0.985748027136853,1.06226137741321,0.977253858970676,1.00850119612031,1.05116859544962,1.00313041019619,0.911961181234657,0.939108932937671,1.02559547307761,0.894517516297106,0.937775939288085,1.09502154207277,1.03670643171734,0.918854647479292,1.02907418964245,0.971987376941537,1.10186477338778,1.01828016520671,1.01628665632791,1.06247059704852,1.09540724860563,0.83989449290403,1.10653223979032,0.980905912953557,1.04993100155841,0.990715914450464,0.904913175390527,1.05335469149369,1.07136950826641,1.04467599167809,1.06845867998947,1.09580875098966,1.06572941138516,1.05507106378466,1.07383752905736,1.01654863362659,1.02271061051212,1.11181796067586,1.02743025075792,1.01318369737033,1.04760344161871,1.09592793278045
"Ducray_Cinquante",0.985363424816537,0.900004813800305,0.962496107307455,1.06108996750214,0.974656697704962,1.10319052506623,0.985368929136736,1.03916725979651,1.06506735067777,1.08459504576256,1.01755779840108,1.0923441063343,1.16074550015691,1.06501114592591,0,0.618082805117822,0.623526926707959,0.632040496631856,1.19525554604879,1.08561711780771,1.09203241588243,1.04466132357336,0.915272573186659,0.949619435180223,0.916774367328537,0.888428902555129,0.896015753029461,0.849429546016219,1.03195842328187,0.986911470395748,0.925756658737776,0.872884610258485,1.04267038144376,0.867810007807407,0.965119543336289,1.04790871443882,1.0419732705837,1.06886477468032,0.997447886241392,0.967185775660507,0.994116234873216,0.972626913393083,1.08720603055039,1.06838061065446,1.09593590028761,0.950187081039877,0.980988992173275,0.910154504096378,1.15827966630364,0.992073173412567,0.994691266129918,1.0780046011376,1.07049930266016,1.04886759796347,1.03104701074195,1.11362800130112,1.17829844332278,1.11087735580957,1.16545392636856,1.0837847532813,1.14749124213887,1.15687690503595,1.15596458808451
"Ducray_Coelina",1.05142611456175,0.842563685515196,1.01309067567639,0.996284717401711,0.927311947954497,0.935291543088054,1.08075941366617,1.07152926070039,1.11754227844329,1.12876393963565,1.03854958650858,1.01454729874189,1.07184189944222,1.06307930269908,0.618082805117822,0,0.620371986369841,0.570119598347903,1.08057823933777,1.09991820236793,1.09950839734354,1.03938715076415,0.887171859730912,0.893025647377241,1.00125865917401,0.954887994542655,0.946302187454467,0.956876180515369,1.0120542348122,0.955871900190456,0.938674013212312,0.889618193107292,0.993725852088392,0.999666688324504,1.00496353152379,1.0414808984102,1.09925558725267,1.04716850666566,1.05343419261287,1.08239187955506,1.09262179185806,1.05525490008407,1.09578619410404,1.0832291156521,1.11917785365108,0.979688977364882,1.00686524073129,1.04394280422574,1.12234541334322,0.958331164937897,0.990005943091112,1.00507750682534,1.02918710583301,1.1144188472798,1.01754202929249,1.04619606578928,1.13371583407246,1.08334432949438,1.11382966210994,1.07698460474661,1.07012862217673,1.11009999497817,1.1095362686572
"Ducray_Soirees",1.00732610667179,0.951236729944063,1.05832448626097,0.980216071085534,0.986318818617698,0.95681891663474,1.0603976220478,1.04036739582929,1.11887912183176,1.06255876760767,1.04404345957612,0.989257643787387,1.05408945442304,1.0809673374011,0.623526926707959,0.620371986369841,0,0.583745489211945,1.06755873694563,1.05780475454611,1.08426773079648,1.05027534649738,0.94537676528662,0.933154344710628,0.935720186997177,0.981638972876836,0.984850932450829,0.945159756354488,1.03585514026559,0.950414309315122,0.936036984736817,0.926246315224003,1.01261554771398,1.02145883966587,1.01938298588431,1.02172473006721,1.09848322014332,1.03222038184798,1.05565372446543,1.06370417412309,1.03656846606685,1.02103866749392,1.00438173071026,1.00022172425043,1.07828543743083,0.952034685189527,0.961781611686574,1.02120102175527,1.06391739433126,1.01158221171902,0.985984282020877,1.04078298312721,1.05860934387963,1.08972409553008,1.02675907335604,1.06267160794661,1.09505965830841,1.09050043454311,1.08688368073983,1.06111997639864,1.10283722957628,1.13748162690816,1.09660175417175
"Ducray_Victor",1.04495056409488,0.751135927184494,0.990932904322351,0.96734979119541,0.907313735697411,0.842054762600081,1.10733643126551,1.09491442274029,1.18896911788694,1.17282158805341,1.0739988322496,1.07507687444894,1.11581659504169,1.07759514479326,0.632040496631856,0.570119598347903,0.583745489211945,0,1.10315684202445,1.12379113695678,1.10850357580127,1.07947550791826,0.795562166067418,0.825153196131475,1.0362321713824,0.952493572810997,0.891395577341297,0.956187690796621,0.985505801430293,0.926500929366379,0.942478664982036,0.891810577066622,0.950897163094683,0.984193300922677,1.00636306130547,1.01868776212756,1.07111339647961,1.06063399372087,1.02710024768954,1.05441978812958,1.06562174656669,1.06236035430027,1.08475170392187,1.12097977608719,1.15076870422361,1.00157572127072,1.05240982983069,1.03670754301318,1.13987416116713,0.914456778294103,0.916648546269546,0.949024969958052,1.04298547166298,1.07953071638685,0.946605755962979,1.06737205139467,1.1649361051954,1.10866589291174,1.20686893472579,1.09357019163637,1.11971809564577,1.16835793920293,1.12804824556741
"Dulaurens_Compere",1.06179614425614,1.10789810309191,1.11507615194339,1.01641363877515,1.05527163815285,0.990649901285309,1.08149125248054,0.99608520678859,1.0567830816791,1.09653987920698,1.06398943468589,1.00222932010671,0.927597411236222,1.05855099042439,1.19525554604879,1.08057823933777,1.06755873694563,1.10315684202445,0,0.862720791794195,0.947400030301218,1.01171683131618,1.09790774853167,1.14157887949369,1.03282826610382,1.04603785716144,1.16588166199708,1.15831080333922,1.00232803252028,1.07325446265593,1.20384548179724,1.21326851580597,0.88205238096375,1.17004100783143,1.12424649166915,1.11158843254418,0.944629861154662,1.02337393860537,1.04567149045569,1.00362343517499,1.0276525575955,0.999967312801062,0.975187828096868,0.93567451241534,1.05946838249347,0.966923166975437,1.00704976759573,1.11018406129658,0.944878603648168,0.847099028639533,0.903236138978994,0.874098698774237,0.842938354974005,1.03707152064714,1.03915014911563,0.903991424318094,0.903379152023527,0.878627511518266,0.792953329823487,0.942278617080855,0.78974722142553,0.8957163289684,0.906082318901799
"Dulaurens_Imirce",0.931719069861636,1.12020450947952,1.01547324104282,1.07148508992943,1.09786280703445,1.05323507178256,1.11838415757235,1.08634962588856,1.05967734246931,1.06026769643183,1.02201331103113,0.964162026273666,0.943915898352126,1.08159117445495,1.08561711780771,1.09991820236793,1.05780475454611,1.12379113695678,0.862720791794195,0,0.945378334067758,0.963443701356054,1.04600243885587,1.02983768625012,1.0274757893831,1.08109084699281,1.10120587084046,1.07845981068289,0.980649427070123,0.997377566319492,1.05719167925196,1.15045902818451,1.05865630540437,1.06977597959228,1.05081368179435,0.916538105794305,0.98590327808214,1.05680068458194,1.07610344085967,1.01469429027494,1.07880452911577,1.11432148301448,0.852741970476616,0.876665432513598,0.911172954460367,1.03841843138391,1.07323889359399,1.03329190104455,0.96720067193918,1.09606738923247,1.07881804911013,1.07286791419334,1.00621002026787,1.01162745881013,1.046079686083,0.891475472591004,0.846174486904859,0.965443426058068,0.848883543650927,0.915651143780891,0.907436154197295,0.941727286736241,0.900293328170793
"Duvernet_Devotions",1.06284765056605,1.12988870865467,1.05840344433809,1.06994404317846,1.03720870532954,1.02255002714264,1.07851680538261,0.978973435060339,0.969967471652032,0.958853746291528,1.04653380522657,0.915552214269344,0.887852580106915,0.991874653134812,1.09203241588243,1.09950839734354,1.08426773079648,1.10850357580127,0.947400030301218,0.945378334067758,0,0.725041352792576,1.0657384692221,1.08021333780406,1.02446646588963,1.06956619130083,1.08415013554351,1.0474926032706,1.09283998907578,1.09583066277181,1.04961101049876,1.05462406676149,1.00982055207678,1.03232890240859,1.07238957222818,0.961378930845582,1.11392476079053,0.984836547074873,1.07572442267566,1.0566611945746,1.1241045046314,1.0929874446343,1.03425346113741,0.959042258067825,0.959279700112779,1.03021070531613,0.979885083908459,1.10770563021868,0.971323293651278,1.09808275090404,1.12141650354079,1.09050597473778,0.984807249750121,1.02349340036719,1.09210839125842,0.920084849630143,0.939977294470164,0.978648510880597,0.925402397327184,0.948641073823184,0.915450811753298,0.930473566712329,0.932406476303824
"Duvernet_Retraite",1.01989133004702,1.08534999477593,1.03096735894893,1.08592717041197,1.03920331596188,1.04478156213223,1.04437491878421,1.04530487369352,1.01633839629948,1.05267935673236,1.00832749213918,0.999407294127571,0.98194084541272,0.985748027136853,1.04466132357336,1.03938715076415,1.05027534649738,1.07947550791826,1.01171683131618,0.963443701356054,0.725041352792576,0,1.02046895454794,1.03140210662854,1.01908868567985,1.03486384315068,1.10279827160689,1.0371803857334,1.0593218342829,1.12690106644792,1.07367502652378,1.08203556777001,0.993794739604588,1.00446541616786,1.02485328176482,0.997493479633657,1.04471825449189,1.06360253417589,1.05938808274413,1.04368954955174,1.08152303781488,1.10159043462531,1.06112209443802,0.975686742270177,0.98934759356336,1.05069108403164,1.01376052802668,1.07822786636606,0.961960095367721,1.0463123592021,1.059539135394,1.04486670239301,1.01751313547916,0.992921215664712,1.03694258386102,0.977854799887457,0.958987978282265,0.978486611589,0.974981352953686,0.954468944965642,0.949889050066231,0.969627605949687,0.971761026873915
"Florian_Estelle",1.02876413076818,0.81280783963142,0.954662135751137,1.02394757545506,0.962223858558095,0.879025555379389,1.06210846318045,1.08540809924667,1.1478489493199,1.13322691611773,1.02672900948217,1.11480051147094,1.12013139112728,1.06226137741321,0.915272573186659,0.887171859730912,0.94537676528662,0.795562166067418,1.09790774853167,1.04600243885587,1.0657384692221,1.02046895454794,0,0.521404135319345,1.04764090521986,0.991597100292037,0.929582733606713,0.982668181232496,1.06405981988107,1.10889797479005,1.03600491790638,1.03057639903808,0.906696938984851,0.943752341793313,0.967561308335031,1.01285153930751,1.06309631099668,1.10502743015367,1.09441495004551,1.01994971814642,1.13965684336218,1.12411757711631,1.0528315918154,1.08624857049314,1.09168802505706,1.07412301587642,1.10100081207195,1.05363633070105,1.12891114728182,1.01651622661468,1.02145233988754,1.01752658751538,1.08100455890894,0.93779483185074,0.833587916755482,1.02756652173113,1.11249804088864,1.05785698109865,1.14026532218206,1.043672553579,1.05921339937999,1.12620527524348,0.972542252943576
"Florian_Galatee",0.970001023254771,0.862663017484672,0.989404812243165,0.994668709907824,1.00613568216329,0.903332795370324,1.03033518239076,1.09786884283316,1.14101064755862,1.0949752940524,1.00783183982568,1.05429882651696,1.12844093210549,0.977253858970676,0.949619435180223,0.893025647377241,0.933154344710628,0.825153196131475,1.14157887949369,1.02983768625012,1.08021333780406,1.03140210662854,0.521404135319345,0,1.07823054806639,1.06017636617843,0.91800524709809,0.950466828492504,0.957544964101928,1.03533152184136,1.00024943230711,1.0039342462028,1.03331155476027,0.964219047936108,0.926990124899074,1.01958555229029,1.03463423668354,1.15997824054227,1.10659647897013,1.06007447090229,1.09359098696739,1.16571705105736,0.967501732428874,1.08589611040362,1.04568431733989,1.10871347970692,1.11314786566226,0.988783045637886,1.09266627052169,1.07695999698175,1.03772435893646,1.06524988281417,1.1750790004531,0.952856362038819,0.843390574670932,1.0645213738589,1.05888127465895,1.06458729377042,1.14462463760277,1.01943016085351,1.05641863345057,1.10717341657829,0.9835167688909
