"","Anonym_Enfant","Arnaud_Adelson","Arnaud_Anne","Arnaud_Bal","Arnaud_Batilde","Arnaud_Clary","Arnaud_Epoux","Arnaud_Fanny","Arnaud_Julie","Arnaud_Matinees","Arnaud_Nancy","Arnaud_Sargines","Arnaud_Selicourt","Arnaud_Sidney","Arnaud_Zenothemis","Beaumont_Belle","Beaumont_Clarice","Beaumont_Prince","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Charriere_Observations","Charriere_Ruines","Charriere_Sainte","Crebillon_Atheniennes","Crebillon_Conte","Crebillon_Nuit","Diderot_Jacques","Diderot_Neveu","Diderot_Oiseau","Diderot_Pensees","Diderot_Religieuse","Diderot_Supplement","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Duvernet_Devotions","Duvernet_Guillaume","Duvernet_Retraite","Florian_Estelle","Florian_Galatee","Florian_Numa","Genlis_Adele","Genlis_Chevaliers","Genlis_Emigres","Genlis_Meres","Loaisel_Ainsi","Loaisel_Comtesse","Marmontel_Belisaire","Marmontel_Contes","Marmontel_Dejeunes","Marmontel_Incas","Mercier_An","Mercier_Jezennemours","Mercier_Songes","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Felicia","Nerciat_Monrose","PigaultLebrun_Adele","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","PigaultLebrun_Metusko","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Retif_Vie","Riccoboni_Ernestine","Riccoboni_Histoire","Riccoboni_LettreJuliette","Riccoboni_LettresAdelaide","Riccoboni_LettresFanni","Riccoboni_MissJenny","Riccoboni_MylordRivers","Rousseau_Emile","Rousseau_Julie","Rousseau_Reine","Rousseau_Reveries","Sade_120","Sade_Aline","Sade_Crimes","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Voltaire_Amabed","Voltaire_Candide","Voltaire_Consoles","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Oreilles","Voltaire_Princesse","Voltaire_Scarmentado","Voltaire_Songe","Voltaire_Taureau","XXX_Etourdi"
"Loaisel_Ainsi",1.05234674873229,0.963555415545542,0.987325130893769,0.981302632530254,0.960769886575449,0.957881766872886,0.938526346880425,1.03551961144836,0.949949070549864,0.986205586704394,1.00768197095689,0.998626880482061,0.935558185393894,0.860937776143982,0.937781752699449,1.09887186949541,1.10619379392287,1.0889121052812,0.961169152817643,1.01058934958801,0.985623786839209,1.0412571871375,1.03773308312332,1.01952348405522,1.00731167661328,1.11237577298553,1.00299918352658,1.1151963547754,1.09570659518974,0.981640623037808,1.0830590383963,1.08114574887089,1.16650928994732,1.0006345691739,1.14512574534663,0.944621190185207,1.07705806779759,0.910895849219786,1.10371379794434,1.05668784058376,1.11621560297518,1.03357223724074,1.0661217556087,1.05850912534898,0.995661293307125,0.888189418854194,0.960486112865516,0.936609108746268,0.919229501655094,0.987088889967385,1.00657467374908,0.936765934584072,0,0.771806495660935,0.981256479451088,1.02627924647903,1.08161841424368,0.957260578713511,0.812523400834445,0.845097776183372,0.794315518143341,1.05619742990368,1.04267387819136,1.10050519181354,1.12001198840066,1.08218163308219,1.07371830564247,1.10226107931794,0.979549089375416,1.15935974774544,0.913550245377756,1.00895973003318,1.05620035222745,1.09925304472374,1.01164684367403,1.01749164949785,0.932947562612399,0.948868911346992,0.879663242917226,0.985639972366424,0.866438639897089,0.835046666632461,0.761166466971536,1.1047626282638,0.742691470347721,1.08314433171399,0.973126008278637,1.04375380028032,1.05833348579042,0.96975987480059,0.915220087522115,0.984037990246721,1.1553739405315,1.10088615221636,0.999363377918335,1.03170364550433,1.07069828840707,1.04049419520839,1.0301996774628,0.988306115169456,1.07831463748195,1.08225710600742,1.02785775660222,1.03037490222662,0.9619307396328
"Loaisel_Comtesse",0.997772346651134,0.752248898669431,0.731820553322905,0.977700324281685,0.856504432299117,0.888382247076184,0.833523623983301,0.821289872036541,0.835414416322628,0.904375237835551,0.884630599483319,0.913141843793032,0.873368052003291,0.815161071754451,0.802152916186187,1.08043376755656,1.15958551379345,1.03359296928569,1.02533943613558,0.939657879419286,0.764404749238659,1.18502683942684,1.15025748322014,1.18933924375593,1.22778423017674,1.07628379973248,1.08918807114241,1.11680944761003,1.18040375121176,1.13632538666671,1.14670306496568,1.20143408926457,1.15254322575193,1.13407329062488,1.14117338934143,1.08331999857009,1.11240596108812,1.02174877546251,0.977724233118298,0.893167181731689,0.975790357383622,0.753627752688764,1.11102789809359,1.10340534592567,1.01901523138018,0.689079666584473,0.782628686702124,0.663538181227508,1.12981589607024,0.923167807736554,1.22619699606175,1.06844796987567,0.771806495660935,0,0.921228699094629,1.00976292634521,1.03955599855695,0.67048099117069,0.901231511216495,0.77328714848467,0.706732616194829,1.07078873558212,1.12265903268885,1.10610849530452,1.15556935342046,1.05165251151741,1.08317495509666,1.09136735987843,0.710762726696471,1.12364977810466,1.12143454260393,1.15328179379719,1.12231364625347,1.15357561848181,0.9502125379983,0.961426677724644,0.977368927226228,0.981056153656415,1.03913777544125,0.92361522088072,0.980481040592277,1.02354210836828,0.936394876143084,1.09778624932884,1.00088280368555,1.09017327758121,1.0391750900157,0.878218985011704,1.00860689321309,0.947112609504016,1.04910812450072,1.10579688153729,1.17756199952908,1.06447852819165,1.10285634053646,1.15479810823392,1.06999370195118,1.13397507896099,1.13196045297623,1.12012091645821,1.10294457474896,1.1214850459174,1.09426460731788,1.07345950676764,1.03268291962456
"Marmontel_Belisaire",1.18480757332215,1.03821559005129,0.985476157744291,1.06499685347462,0.935196057577555,0.997524331778244,1.02033965704386,0.992413072091404,0.953537413099588,1.05856406835092,1.04597875157246,0.935195230471003,1.07618016538362,0.926061023920926,0.901477981529368,1.10610292453591,1.00384403593895,0.985586773950399,1.06659576102411,0.975212298695957,0.931739135947324,1.14730238223038,1.03583198646013,1.08651163228789,1.1505161898268,1.07866465977735,0.994097011794386,1.07618468420075,1.07593176677615,0.961907903142667,1.04308055775821,1.10006337146825,1.07926983503421,0.962309874745661,1.06303171749127,0.879919708010552,1.13967438380839,0.890159111680814,1.10829995557825,1.04223695921923,1.06974518179375,1.02572180010352,1.03111422416298,0.966535212118588,1.03511766838937,0.974334482705307,1.07064638921053,0.793600770654035,1.09163336750362,1.03257546024927,1.18217833015425,1.12447712100055,0.981256479451088,0.921228699094629,0,0.777815782773963,0.960150159442024,0.52679317456256,0.753824602712067,0.999751391719344,0.758791953494327,1.08648203559969,1.10393878079839,1.16634287211256,1.14706002933638,1.07541948282319,1.10717378648495,1.0418771312392,0.843581727287116,1.14104911132355,1.07005424885771,1.1077327588644,1.19859373973524,0.998937031191242,1.04235591323149,1.04555980572797,1.06332747030406,1.09236302153183,1.05684193146169,1.06603700330296,0.991096169897805,0.771563193209613,0.884626876338733,0.991488564629366,0.939399281856379,1.09676212664625,0.931391079653413,0.947303188271481,1.04539201038556,0.979497132893536,0.892494978418571,0.979669497870573,1.03257763256834,1.05202082127404,0.920343156198992,0.915038286488904,1.02361752338874,0.952866208312186,1.0253058109943,0.972817588010822,0.984844576646348,0.998408755237243,1.00986333078476,1.00641393077378,1.11125939544237
"Marmontel_Contes",1.1280824551676,1.03436630052366,1.03196251546992,0.865540703982446,0.908693976877561,0.952629088575518,0.951609781796607,0.984144289944108,0.919714967322875,0.95451872726646,0.917888497165384,0.928765662017802,0.903998707399772,1.00237339362186,0.978499295920296,1.04713821458924,1.11142607390761,1.02721510568982,1.02079823065774,0.999447301978281,1.03723699388919,1.0373024566652,1.00574701817551,0.973209055698369,1.0474173045616,0.968357161394625,1.08858521852208,0.996124723956337,1.01281167500599,0.902271163223399,0.859859860784664,0.888225452476413,1.0320288130621,0.940646022182071,0.945274231608487,1.05294390942822,1.04701262211906,1.05588240240373,0.923162440678301,1.03637667517709,1.03280862588964,1.0449131917624,1.01461460257266,1.04972478574171,1.01106336546559,1.01614273753899,0.989517391667142,1.03594875422267,0.993204985636474,1.01607142359752,1.15012069150817,1.02844455600512,1.02627924647903,1.00976292634521,0.777815782773963,0,0.791484749167219,0.842496803596171,1.08760278929798,0.937470671915113,1.01935598971442,1.04304214004016,0.984115006981835,1.01003987446163,1.01829403667441,0.939188905290977,1.08027663125287,1.08722465802766,0.978070768935652,1.09323661093557,1.02056108207952,1.04396034492719,0.982318828506978,1.02478120855054,0.897069401900276,0.865597219432719,0.902437472174213,0.880435766936652,0.872731048782841,0.983394793369187,0.875663291647622,0.999559401336859,0.8654645501177,0.961147984681697,1.06647442364188,1.11960884971329,1.06944949339166,0.966997504236733,1.14440242164469,1.14653831291903,1.0302044523018,1.1157004796717,1.11229335491721,1.06376572241413,1.08482164142878,1.14784161863886,1.04514085190516,1.11390608562507,1.09881802017717,1.09571544731404,1.12584738984247,1.1028603565281,1.08225645657473,1.05704609574493,0.965760185221401
"Marmontel_Dejeunes",0.885362035706054,1.03862316024509,1.06523437976773,1.03610380230464,1.01639452655361,1.02608941047727,1.02781916442856,1.02269821326933,1.07961613095825,1.02349820440654,1.0135120157111,0.993619075443601,1.02836380915598,1.06337125045647,1.06604921742774,0.94932461025805,1.01489602438714,0.974065406805484,0.975026920517061,1.02129548839979,1.0536221604119,0.894336425053245,1.01851804800338,1.01203329374413,0.950846907692977,0.977721480310066,1.05384864717953,0.966787508830341,0.950828350238004,1.07329725200781,1.02313808069989,1.00256622040976,0.996949573890155,1.04736135200584,0.943579041911208,1.07585741880861,0.857983745870827,1.0829090027251,0.966142860695854,0.98907544933844,0.972738931282201,1.00456725394011,1.03680794502365,1.07896728035069,0.985795378308644,0.980748126203432,0.93534861298687,1.04081072358826,1.07068677688862,0.941230552494651,0.957367662269233,0.993989880056257,1.08161841424368,1.03955599855695,0.960150159442024,0.791484749167219,0,0.878090942869557,1.12456390859757,0.921530007717015,1.04168162488989,1.03535768085271,0.931661314580946,0.970378275592786,0.979601605486632,1.01287223780627,0.903689313707259,1.05410077668499,1.06990148988182,0.909779762164545,1.05789439314595,1.02240874992633,0.876360618868377,0.985968865052664,0.957352131055072,0.988263590765682,0.972025800865264,1.00310407864414,1.0240603355849,0.985136339517127,1.09726983654915,1.15145188486372,1.06370003721543,1.03995560999895,1.04747615130823,1.03208984718109,1.0665982454307,1.10554506271274,0.994079650087455,1.0600018104519,1.13690527502833,1.03535474154492,1.02099220399393,1.01233031939787,1.02905031094015,1.06990816435414,0.983287988167086,1.06699260454392,1.04391917998092,1.02709055927079,1.05216736894826,0.932070851671249,1.07800477536631,1.00712060240847,0.923189172242848
"Marmontel_Incas",1.11866283736655,0.896183933313752,0.90405598743885,1.0277388058459,0.91407404791607,0.961344340393668,0.968827268753873,0.907229806254815,0.962760789067246,1.0542577395092,1.00088788299006,0.891697979429774,1.02797736217078,0.896427705292722,0.812225531777933,1.08007656628749,1.15043025381721,0.959131974060513,1.06228164949166,0.939387022776215,0.781633813787209,1.25907433016391,1.16219155563215,1.21750276946621,1.236253048258,1.0774090599708,1.04918053370891,1.0766300738394,1.15608385997981,1.13403257822649,1.14528429587757,1.24012444381993,1.11189526493097,1.1026551439815,1.10511352107005,0.942610667448126,1.14053343999075,0.874050312528835,1.07235645684105,0.94635954735024,1.02064216786244,0.862079135666312,1.03690417203224,1.05927428805863,1.04203199640209,0.756352710931067,0.821254834188864,0.509697432969803,1.21665686924901,0.904774965139494,1.25852183236909,1.16598038612591,0.957260578713511,0.67048099117069,0.52679317456256,0.842496803596171,0.878090942869557,0,0.75826546041695,0.786094870660806,0.621452493085815,1.1186498968292,1.11969750594818,1.1983411922438,1.21056802862441,1.11913355569215,1.07872914713836,1.05647003785943,0.683989030037131,1.08153269522232,1.11716248095036,1.12758401344447,1.17972603250122,1.04738157563662,1.039584443648,1.05421654852584,1.10734269052379,1.11049730315824,1.12341803683074,1.03537188819806,1.09104522250759,0.9869562605747,0.997082877137703,1.01644238437885,1.0595432013428,1.09733726291594,1.01854550607434,0.932898110981106,1.06799675592938,0.996675068191276,1.02322288787828,0.932134474201739,1.05595978943772,1.05147275245688,0.978817872604604,1.03290917308403,1.00957824333412,0.957501232826509,1.01479149445327,1.05064486070471,0.914581196798888,0.996450072933485,1.05571685914799,0.981231768713999,1.14087432304236
"Mercier_An",1.0772051830858,1.05747724860203,1.0275622522356,1.11017270730402,1.0288597832728,1.02273233363114,1.09147764979935,1.01696094814847,0.943139456564657,1.11037946949582,1.07480905082862,0.933502628115401,1.12008446240337,0.875566634323196,0.86724527091963,1.08896274587628,1.0571047810771,1.03184748563075,1.0504430100853,1.02577572346428,0.901841433980163,1.16439995535572,1.10730608803206,1.12994297163034,1.16438487096061,1.06790717739192,0.971616770334892,1.14741067720475,1.12661776525708,1.13250191429044,1.13090431741232,1.23246749227242,1.0934650154503,0.91957203466979,1.08010975206711,0.86992430363595,1.12160471799735,0.852231304880856,1.14761217894608,1.04893650283194,1.04014610178256,1.02607375011113,1.04107849032893,0.941213410271266,1.00761320826797,0.949395100176643,1.03066558023161,0.866606839875635,1.03358928789148,0.978414648862131,1.11404051264764,1.05012885590409,0.812523400834445,0.901231511216495,0.753824602712067,1.08760278929798,1.12456390859757,0.75826546041695,0,0.78356694211532,0.436934200727413,1.04925703582106,1.053760301128,1.07978458307126,1.05370671758421,1.07431381178447,0.959558754417191,0.956312990420356,0.84904786554537,1.10941568126074,1.07196387815051,1.11669956473148,1.17681382047012,0.957391867491414,1.12945307083581,1.11814353867635,1.18442642199681,1.22358638049685,1.18702524495778,1.13771437366903,1.09148980039287,0.789687727906457,1.00283378434747,1.0351583518082,0.919218489233045,1.01305082090435,0.965139612137209,1.04815137393607,1.03379945316678,0.962436549670238,0.89473860069027,0.895266253431749,0.946739766925279,1.03013832653097,0.856769909122019,0.80468061921695,0.941340938614068,0.884227590096558,0.930305872024964,0.923051874147925,0.802274076098037,0.965286137604116,0.931492374970753,0.955584675098107,1.06139294993949
"Mercier_Jezennemours",0.967427354176269,0.865947133831222,0.899040990035314,0.962391851688965,0.910226306064722,0.889081902878142,0.842136328830775,0.943949894061999,0.933817220599004,0.957392244323589,0.959260436568466,0.939936220051555,0.935928297961084,0.899326544622046,0.910979806188706,1.06475953971001,1.06843398463915,1.01522590969514,0.913455135032249,0.994288512310869,0.902569419305324,1.0524772134021,1.13263606257008,1.18853032037754,1.1259855119056,1.02710820966542,1.09694473930473,1.07909664389861,1.09668163927664,1.10566687695769,1.06428066240357,1.12107138236423,1.10316710230105,1.06194917973792,1.05950599049136,1.0702131479549,0.969417027196072,1.03753056558573,1.01300987060954,0.992892252503925,1.01847443832567,0.868415074488611,1.12077094727663,1.11034888052621,1.07716103773396,0.826437758105205,0.82931113175554,0.815011460474077,1.10248945456283,0.817765395716873,1.14512478233109,1.05413885410989,0.845097776183372,0.77328714848467,0.999751391719344,0.937470671915113,0.921530007717015,0.786094870660806,0.78356694211532,0,0.621265783946176,1.09036173377221,0.961464876766725,1.00231606091705,1.01381058782251,1.062918024927,0.957155542871844,1.08910042078501,0.831135180220674,1.03430906798468,1.09694741617468,1.11947492187861,0.964038260420103,1.07628336381471,0.970512469752719,0.94039457535837,0.977963646898776,1.0152974240053,1.0127577440774,0.906255266164085,1.03425490427775,1.02081890552829,0.937674095132949,1.07427077031406,0.919054551418249,1.11215194876784,1.05332813246593,1.04834667187498,0.999836428937093,1.02113360145352,1.09235177383583,1.10489943673521,1.13009721415336,1.0912442526627,1.11799820897685,1.13918056763624,1.02884003061439,1.10690631832327,1.08440515417723,1.09233718103102,1.05967888823114,1.08162968798933,1.11769799131581,1.03294983409464,0.981188222036519
"Mercier_Songes",1.02996866484857,0.929534814761352,0.885192637794905,1.01892570855157,0.933610147677903,0.925349150193548,0.927556180232658,0.907032084338968,0.911779551048931,1.03377462772431,1.00198582577891,0.892028703531932,1.0327312032254,0.787656668973458,0.808280788695244,1.0928460398508,1.1565501707723,0.979426559992568,1.00143078917616,0.966246913393025,0.864099873234887,1.23941413715667,1.17783633170018,1.2266704786381,1.24254216855748,1.07119777930196,1.04138430854571,1.16306630136242,1.20765875579087,1.1596175287287,1.13893394716138,1.23356814843507,1.15807858005926,1.02271816344167,1.08896976382776,0.967687904401157,1.09154876787614,0.904627789247134,1.13354276068873,1.01786867366934,1.07251576104135,0.956477683782988,1.09509367217459,1.06794286054227,1.05512345189362,0.848440565520141,0.906750085426753,0.722199313693487,1.12010371970421,0.903056438647873,1.21340761465224,1.08439149355303,0.794315518143341,0.706732616194829,0.758791953494327,1.01935598971442,1.04168162488989,0.621452493085815,0.436934200727413,0.621265783946176,0,1.09428247889615,1.03790687622445,1.11971830266334,1.12749472466484,1.10412554549119,1.01566597324476,1.03611565952594,0.796972897089771,1.07553840791898,1.11737684963099,1.16211706651674,1.13531474923404,1.08089473613095,1.04122333279496,1.07076806599547,1.10819902247871,1.14992668070558,1.11963544791715,1.02848063791841,1.07004446860794,0.930930610874886,0.983966791799112,1.04540691820029,0.933127615896982,1.06465604506984,1.00059527377215,1.01573566983277,1.03191814461031,0.918077370634029,0.944652404210624,0.993736717150141,1.07230821815697,1.05579283097,0.936343836427596,1.01039280722807,1.02397467724229,0.976414277554997,1.00999564276659,1.04736438796819,0.942314139067341,1.01841745670153,1.00103414733262,1.00616821254063,1.05781563207491
"Nerciat_Aphrodites",0.888984943830553,1.11039318211626,1.15807486233521,0.966183716847388,1.15937420365935,1.14580665101973,1.1294813223625,1.07812656316861,1.10640106187704,1.05179983687353,1.15275116334358,1.04984496474215,1.09931387357891,1.13545557198375,1.16645205902023,1.0407004607379,0.988510736942984,1.07642560238348,0.957030042765223,0.910662839649328,0.863810529273078,1.03787667670069,0.901465719873253,0.942509315070076,0.912066431082586,1.04541271527951,1.03047493141303,1.01213763408496,0.992311073867553,1.03866968011045,1.03226793374189,0.966066182018347,0.823873146906997,0.808693096636941,0.939400010884403,0.997898399812642,1.02730208187918,1.01437767165132,0.980484641168737,0.990681974403115,0.932713535350197,1.00077781381248,0.946551330933942,0.969094708168852,1.0026554907999,1.07843575360122,1.10334532463346,1.07785033723205,0.980615973953306,1.08216505646405,0.965976973740828,0.969454005201113,1.05619742990368,1.07078873558212,1.08648203559969,1.04304214004016,1.03535768085271,1.1186498968292,1.04925703582106,1.09036173377221,1.09428247889615,0,0.737096625062423,0.746379601941084,0.553062557993265,0.957213651366938,0.940099209811389,0.880780792473151,1.09208924643564,0.849848040207177,0.897100532006589,0.883904050526567,1.02281264900155,1.00372026374895,1.16654129241432,1.15783888486597,1.10374581361437,1.09778539839889,1.01560923431108,1.18655716722704,1.06588386932923,0.947692458221424,0.980846777870168,0.949385542823668,0.996155481552604,0.804382022995463,0.978388681549417,0.976267097936038,0.968587577550355,0.898580737483165,0.901803868595529,0.977809285801602,0.93950589261729,1.04178538055144,1.03887493232373,0.960666526405693,1.0474846272039,1.0285714303566,0.911620833844664,0.956631494519127,1.00207396839116,1.02215158121974,0.99941272469173,0.985085890453421,1.00720379183777
"Nerciat_Doctorat",0.895991110636147,1.0702720422169,1.10711859324341,0.981781506933659,1.10853535479119,1.05505483229062,1.03041063479486,1.07310326028652,1.08663362185797,1.00157833333467,1.0898466678352,1.04375630273877,1.10209774712191,1.0927563799236,1.10874229258845,1.08273397808464,0.992844519788805,1.08682851692425,0.910089918821613,0.996736979647243,1.00825662770206,0.968438565143689,0.97670127185446,1.01170903786572,0.934173388012782,1.03358663458534,1.02622873649315,1.01254902454885,0.967466266006434,0.970117068740579,0.939385289823618,0.905629382432663,0.960424900363794,0.943870199555645,0.964027275851237,1.02137344401034,0.971391705790209,1.04007683304013,0.957438093106496,1.00730363183671,0.970317407353648,0.975635809880498,1.04087874427467,1.03630507544029,1.01996428177924,1.0755723664697,1.06015363224666,1.09734470099156,0.980447524822072,0.97468400942881,0.965058857970039,0.953170590891509,1.04267387819136,1.12265903268885,1.10393878079839,0.984115006981835,0.931661314580946,1.11969750594818,1.053760301128,0.961464876766725,1.03790687622445,0.737096625062423,0,0.707616239961589,0.596108965009716,0.963707104606066,0.892604059479074,1.03694912530627,1.0832082686829,0.910850250769757,0.954654920377861,0.934618931097832,0.902918821617449,1.05027446933195,1.04047529074089,1.04150766786911,1.03017336531499,1.01774352477401,0.977575798131091,1.024640539018,1.01342408963543,1.02458350335017,0.95118913520911,0.979875260167369,0.933835280083852,0.939027357140061,0.971465108251401,1.00269343562049,0.944639646426953,0.960047139478961,0.997500441994785,1.08034844011871,1.03039139381686,1.06900243963956,1.0636620373049,1.08405029160909,1.07338018723579,1.05043910477033,1.00398521995797,1.0498320197558,1.0957977188922,0.99723297418015,1.03084906546965,1.03946089044105,0.889186739179534
"Nerciat_Felicia",0.752890458740678,1.09325870926609,1.18574435436948,0.913600000846227,1.17385796000707,1.10380576123532,1.07831440232061,1.12469317175223,1.09535630451042,1.03713716883898,1.06042931658916,1.06645923126926,1.10226148041366,1.1253584139214,1.17512707380514,1.03116986850578,0.952980452636466,1.02041937425693,0.863512780719422,0.990466660898148,0.917986710261946,0.876720259844664,0.956350551897137,1.01249058295203,0.966258812190677,0.969036430618123,1.02774643168053,0.975821284580441,0.943607089677459,0.94417841812708,0.839967146554852,0.894755262150078,0.993840873006713,1.01373612866337,0.901314055538961,1.06939922702807,0.981133732324283,1.14188992699394,0.94545898471487,1.03623073362127,0.942926964674237,1.01402086725136,1.08398737058953,1.09291253269864,1.03763009644849,1.14631317168285,1.05980301145275,1.21295918482966,1.00872440183155,0.951398973702052,0.988494995779033,0.982959406250221,1.10050519181354,1.10610849530452,1.16634287211256,1.01003987446163,0.970378275592786,1.1983411922438,1.07978458307126,1.00231606091705,1.11971830266334,0.746379601941084,0.707616239961589,0,0.425522538187361,0.871776330519183,0.829946984711881,0.887645663827572,1.04503592565002,0.889899530277246,1.03090104660607,1.00277949445137,0.810981499069135,1.0313471147304,0.966925932124488,0.935656552240218,1.00125939539469,1.04315788595946,1.08802439391238,0.932364963287987,1.00816678596596,1.08769029878848,1.04111418433795,0.943482020622998,0.946778435055205,0.865378122867266,0.933535451063824,0.992415119317197,0.90908732078016,0.943943763054169,1.04265145035609,1.11075215228245,0.989041637965141,1.06286728656905,1.09104664424259,1.08460787168135,1.01007115173028,1.06770407413339,1.04004607318626,1.06887407979633,0.993122899329524,1.00104075299063,1.03436573718262,1.01079827319,0.788531770772498
"Nerciat_Monrose",0.821019481968967,1.11491536017358,1.20137631893686,1.02379628326801,1.20099433493949,1.12628105328067,1.12966760679985,1.13025531435112,1.10016719405571,0.996021048462838,1.09090246522945,1.0750236848548,1.10741833091241,1.16678341867621,1.17052174408045,1.07874751803638,0.90414888165658,1.07674397212211,0.91321919535781,0.971162699540004,0.920317345878469,0.90194008406619,0.943832592972502,0.991321164933209,0.935924810258974,1.00209255260677,1.02643087947818,0.985745172834935,0.939495701497716,0.93822682620174,0.910898206969964,0.903730819827474,0.923215861486059,0.958646204849255,0.930489707935313,1.06536524847232,0.99173768693839,1.1196404974856,0.920542478906128,0.997153283984841,0.921112105587596,1.00631552587628,1.04078387342244,1.05054633428973,1.03374132180549,1.11330255583955,1.10597986630042,1.19327079594239,0.930777796746673,0.988885708734009,0.911629545100365,0.917969354034349,1.12001198840066,1.15556935342046,1.14706002933638,1.01829403667441,0.979601605486632,1.21056802862441,1.05370671758421,1.01381058782251,1.12749472466484,0.553062557993265,0.596108965009716,0.425522538187361,0,0.920415655851171,0.863295611381878,0.917220013414778,1.06151326395068,0.903256276992115,0.964669692414563,0.938449764095503,0.829578725707611,0.96380119751644,1.06529011194274,1.00709484501278,1.04955702847553,1.05955064197084,1.08656891322734,1.02585506674913,1.00589988906962,1.06628723700074,1.03774398474159,0.948423071244396,0.957412076173194,0.845201736649486,0.92454501331529,0.952287201703594,0.885874265544539,0.930479782914469,1.01323231721018,1.08038905834611,0.983035498424272,1.05802892207582,1.05041673799138,1.04253376230014,1.01146358779104,1.03402466117113,1.00870164199268,1.00639242902169,0.995525583703131,1.02212042251487,1.02777171044111,1.00430495683164,0.850425586259444
"PigaultLebrun_Adele",0.973235802765942,1.0997268551125,1.07785447296823,1.00761076906417,1.10739491964175,1.11726814593407,1.13795825118024,1.06881675184727,1.01487508354518,1.00356686202235,0.983085426569574,0.982187769965756,1.0715108109899,1.10124178772574,1.06436981939992,1.00714132200311,0.992362129843409,1.01507574980118,0.99945459306839,0.987220293839873,0.998368450344875,1.04869431158462,0.96366783494032,0.978052029464411,1.01221773190161,0.950101251953835,0.970833586461912,0.949816649200131,0.899812628669178,1.02514402048268,0.973428509230235,1.04040155495439,0.99199301913982,0.983926812800732,0.927555534301137,1.02815932377533,1.00995269907522,1.0774093094345,0.940142627931115,1.02187664939597,0.945067549937234,1.02964317901473,1.00101268808166,1.02770830631668,0.981061058849355,1.07038267899264,1.06388281466212,1.11505384721477,0.946608510540645,1.04000224457707,0.938286131962155,1.00024767425031,1.08218163308219,1.05165251151741,1.07541948282319,0.939188905290977,1.01287223780627,1.11913355569215,1.07431381178447,1.062918024927,1.10412554549119,0.957213651366938,0.963707104606066,0.871776330519183,0.920415655851171,0,0.873613028110491,0.793545184148734,0.889922950551844,0.999435565031695,1.01662738795886,1.04095973294154,0.961181604481933,0.932999304618698,0.939703924684022,0.893978744200753,1.01175489739114,1.00162475344508,1.04749628011578,0.971398879765129,0.952880362459213,0.989247290504514,1.05128937162888,0.962607360543178,1.04162625246439,0.94229986648134,1.01704276286585,0.963512734158701,1.01294886967832,0.999424640204214,1.04830819917545,1.10090823238345,1.03005488158821,1.02534759653717,1.05663460553764,1.03244115944353,0.939972176377542,1.08034551078037,1.0289737130791,1.02237122561582,0.985475621866764,1.0488569769168,1.02236718726179,0.99843794493071,0.988816370590158
"PigaultLebrun_Enfant",0.650661620108511,1.11755767556296,1.14761617196927,1.08379027417653,1.18073926954206,1.09777266744519,1.15299652542229,1.14747395673615,1.14992457921277,1.21544708488056,1.11248773367485,1.07618431754775,1.18796094720924,1.13276220945489,1.16462025708669,0.957579549375547,0.985374627074036,1.0177775985654,0.837127551225019,1.07432184837001,0.969393315014178,0.913971460075855,0.972850329508978,1.01276013904365,0.907320373982805,0.997023834052946,1.04033362241538,1.04543648239348,0.968068526469714,1.1929439185905,1.08560820057133,1.0749949646755,0.858922574706436,0.94394302037273,0.901000202464136,1.06389090142049,0.756325805978833,1.08824654023204,0.99153889568593,1.01569418323476,0.892364357286228,1.00903973572592,0.986240992205291,1.0188626775057,0.997123519058453,1.02740163116066,0.9208999876954,1.07509110630127,1.04648121034229,0.927716782656985,0.861626802024063,0.992475637554551,1.07371830564247,1.08317495509666,1.10717378648495,1.08027663125287,0.903689313707259,1.07872914713836,0.959558754417191,0.957155542871844,1.01566597324476,0.940099209811389,0.892604059479074,0.829946984711881,0.863295611381878,0.873613028110491,0,0.763133422802358,0.995709939250983,0.792059606515225,1.03477602954719,0.980170028037729,0.804233928359758,0.975672043865918,1.06310803057379,1.07592667558904,1.08304068878963,1.12028592234031,1.1283222613443,1.00038076546111,1.12833435371714,1.13229685028627,1.13399461919368,1.03628784116825,1.03034190191116,0.867660538671694,1.00586460799816,1.1103341083321,0.904269507022151,0.960264626705919,1.11640064212682,0.96886470639498,0.856231151410901,0.97034626502949,1.0118020192738,0.969875401226631,0.958746845170223,0.993970019545145,0.959380710881995,0.990498892388738,0.94092563891103,0.870109545041701,1.03667603960336,0.971686187005159,0.88969149082538
