"","Anonym_Enfant","Arnaud_Adelson","Arnaud_Anne","Arnaud_Bal","Arnaud_Batilde","Arnaud_Clary","Arnaud_Epoux","Arnaud_Fanny","Arnaud_Julie","Arnaud_Lucie","Arnaud_Matinees","Arnaud_Nancy","Arnaud_Sargines","Arnaud_Selicourt","Arnaud_Sidney","Arnaud_Zenothemis","Beaumont_Belle","Beaumont_Clarice","Beaumont_Prince","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Charriere_Observations","Charriere_Ruines","Charriere_Sainte","Crebillon_Atheniennes","Crebillon_Conte","Crebillon_Nuit","Diderot_Ceci","Diderot_Jacques","Diderot_Neveu","Diderot_Oiseau","Diderot_Pensees","Diderot_Religieuse","Diderot_Supplement","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Duvernet_Devotions","Duvernet_Guillaume","Duvernet_Retraite","Florian_Estelle","Florian_Galatee","Florian_Numa","Genlis_Adele","Genlis_Chevaliers","Genlis_Emigres","Genlis_Meres","Loaisel_Ainsi","Loaisel_Comtesse","Loaisel_Dolbreuse","Marmontel_Belisaire","Marmontel_Contes","Marmontel_Dejeunes","Marmontel_Incas","Mercier_An","Mercier_Jezennemours","Mercier_Songes","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Felicia","Nerciat_Monrose","PigaultLebrun_Adele","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","PigaultLebrun_Metusko","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Retif_Vie","Riccoboni_Ernestine","Riccoboni_Histoire","Riccoboni_LettreJuliette","Riccoboni_LettresAdelaide","Riccoboni_LettresFanni","Riccoboni_MissJenny","Riccoboni_MylordRivers","Rousseau_Emile","Rousseau_Julie","Rousseau_Reine","Rousseau_Reveries","Sade_120","Sade_Aline","Sade_Crimes","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Voltaire_Amabed","Voltaire_Bramin","Voltaire_Candide","Voltaire_Consoles","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Oreilles","Voltaire_Princesse","Voltaire_Scarmentado","Voltaire_Songe","Voltaire_Taureau"
"Loaisel_Comtesse",1.03474849521149,0.808231722119656,0.806616513929805,0.987890892823227,0.881554959362809,0.918904176084199,0.839285835489119,0.86800259080915,0.89527115110473,0.830851021489411,0.94468957937801,0.916912019375445,0.943645132557246,0.896568973877969,0.856074738908864,0.844046729401639,1.0784870847088,1.13250629712507,1.06175868744233,0.984396522418444,0.945515291494393,0.80894603621269,1.15396401526796,1.12998652501898,1.1509769862259,1.19976861351635,1.0587011079157,1.07950234255524,1.10498963767755,1.14066182498057,1.11874486794205,1.12974193398604,1.1625494824209,1.08479673387226,1.14952704332227,1.11033443998325,1.12450529755965,1.06212465020527,1.08974140573844,1.01556414602825,1.00192921972965,0.893808265956501,0.986335798086291,0.813639715293753,1.11388985967673,1.10807783467765,1.02905308059757,0.776334768176049,0.859938555726404,0.738511383151739,1.1139400461047,0.935301649775566,1.15888383780282,1.05278913442139,0.796393840694279,0,0.615663369708438,0.918303999480167,0.992021934456042,1.02113581268869,0.718216880399797,0.932672004895749,0.807713608246016,0.734775764011623,1.07437126595071,1.09153462372171,1.08914697673628,1.11706447786072,1.05575904009477,1.0809548042386,1.07603462260334,0.79198817373203,1.12336709642379,1.10337792633299,1.14357464676752,1.10379774684496,1.13989622394983,0.958455288807026,0.974808335919189,0.976606094136931,0.993675861814777,1.02496568168403,0.955837901534488,0.988571091814502,1.03178742024321,0.940812220315241,1.09477474228103,0.989276101903663,1.08063775902603,1.0216005737965,0.901225668041771,1.02602903020969,0.972984318535281,1.04045648884111,1.07435447077568,1.08700373547759,1.1462892504684,1.07817929223875,1.07356692175097,1.12852580745642,1.08325030706225,1.10959334986491,1.12067724801503,1.11299565345904,1.09483370046728,1.10299833742207,1.09336139199419,1.06700493317457
"Loaisel_Dolbreuse",1.03443103581854,0.925605611101482,0.917507200231862,0.973970384453641,0.951766601843035,0.891119319394714,0.890043576119953,0.917904830628819,0.839845309164,0.926141597792307,0.975597179914266,0.960684607883598,0.931483770625086,0.937719728340115,0.816989231901469,0.855782295862994,1.12885138642181,1.11593540771724,1.07089737198028,0.965080791688636,0.972450384409502,0.933225428912095,1.12839793411265,1.12481874242483,1.16217894319884,1.20808480632815,1.09752060283805,1.04891645022319,1.14400811146986,1.1694765465576,1.05019425541384,1.0990918887763,1.13434873695091,1.09190395362237,1.21237192805252,1.0500924211399,1.13016831598426,1.0133194151354,1.12577103511678,0.956347996431901,1.10674572648957,1.0309444823262,1.09111857232872,0.998801291963773,1.12235328339971,1.08969097590153,1.04882436848288,0.884045427058011,0.986333855486699,0.887275354011449,1.04043079786125,0.932985585035659,1.16289842868481,1.0162361869342,0.572285169383555,0.615663369708438,0,0.856873661515026,0.972460444776281,1.05047381297423,0.830087561297069,0.76024610973442,0.802879465538223,0.641150500238467,1.09666747696268,1.01971985416103,1.03272574796549,1.06300595817036,1.05552603917334,1.05185150552516,1.09356976071012,0.851152568793936,1.14060236277605,1.09402874345625,1.1754121535688,1.09172819362232,1.08642296931899,0.961621081562158,0.959211560595151,0.990058519169286,1.01645522058326,1.04839645943308,0.924778711025269,0.912074833657079,0.829341195588533,0.816492847229392,1.06073016729612,0.803661542836569,1.05544885487474,0.979013056966466,0.939616978141515,1.02232978793077,0.940334415071757,0.944061680532023,1.06807345207225,1.06614621447305,1.16695408938346,1.09260291937628,1.05207518584175,1.0966840069731,1.08198974117137,1.06547491800573,1.09277297232814,1.08331736686135,1.06861952776337,1.06475059919515,1.03517285414865,1.09419707744043
"Marmontel_Belisaire",1.15499330366651,1.02259572703145,0.98865148506301,1.06644049404335,0.938552837167492,0.988683937849441,1.00183233075848,0.993494501163313,0.966618808551514,1.04115755855719,1.03958067176069,1.05110980706949,0.958277240001348,1.03884460164718,0.940028099294091,0.912918025246545,1.09354816114879,1.02204807952054,1.00017641975264,1.04158673995544,0.971019780248567,0.952424425525335,1.11366568750158,1.03169931349843,1.06342200841588,1.11843026979531,1.07503264983826,0.9856811815181,1.02619305788715,1.0764423414764,0.974494785114019,1.05673752028186,1.09336742997675,1.04165442884816,1.07967222675084,0.992941175269877,1.0619699885229,0.911703847169792,1.12163528182924,0.904145743268724,1.09342561311767,1.03779877233514,1.0430633059187,1.013563437421,1.04426457882412,0.98852073995418,1.04974107815695,0.980499633089149,1.05601974705951,0.817822603923233,1.06612075774832,1.01326009534276,1.13594280795195,1.09544239926523,0.965633220672598,0.918303999480167,0.856873661515026,0,0.815994197604467,0.95729816474416,0.64034149184018,0.786830439310853,1.00707376188193,0.795393121222347,1.08496208590401,1.07169901681134,1.11757141398061,1.10532955684923,1.07029939716639,1.1034590338126,1.04418041760399,0.891446418642401,1.13347232253256,1.04601633298014,1.08827912298552,1.15963899640527,0.986448449548512,1.04422102108224,1.05881214540214,1.0578754062276,1.05838213166077,1.04115046760324,1.05426491663701,0.989983224431335,0.816008961125322,0.903541195901971,1.00809166441319,0.941561405030742,1.08194187995622,0.94036533866076,0.959794574902869,1.04388318356852,0.993101613273506,0.914048195860466,0.989346751265678,1.04577081085288,1.03693096892762,1.05065677435185,0.942175580330791,0.948297014384816,1.03258090644612,0.96126622482326,1.03073554095291,1.00754493129781,0.995134409171089,1.00572499510983,1.02231639201948,1.01527577771564
"Marmontel_Contes",1.10387866407017,1.02935819172138,1.04128565941369,0.867772624994533,0.93373869236577,0.976428823578487,0.97980303170418,0.98302896788454,0.941946572560969,0.971854851549719,0.977638573249639,0.945385707334753,0.958702477158838,0.930883190235832,1.0390137476287,1.00270178572397,1.05126902341463,1.07254117441935,1.0268474249074,1.02787601765796,0.984327980691845,1.03747220154453,1.0274753665095,0.993219218286054,0.977809397936858,1.03687935753087,0.988169341588375,1.06408187164377,1.00221300871763,1.01151790236654,0.887654266840172,0.875061535666452,0.896536290383673,0.989737031130275,1.03856390508286,0.967493719748123,0.92854106949128,1.05521701849661,1.05226936720932,1.05501017300768,0.947809226302154,1.02941889775569,1.04591384281332,1.05942962832484,1.02128237531846,1.03249322283802,1.02385478474271,0.998916183680002,0.98704844903359,1.03011465235065,0.979612369939809,1.00079559396477,1.11453909404696,1.0104186359935,0.999398174787645,0.992021934456042,0.972460444776281,0.815994197604467,0,0.849303454015218,0.878191812414152,1.07697972035328,0.966659050138322,1.02235887758296,1.02312302007883,0.981449381567898,0.97128602584325,0.998524003333589,0.967947986824749,1.0827076781654,1.07313606280383,0.989341185272637,1.0824471919046,1.00164958183575,1.02674148715739,0.989207912432867,1.03548036745976,0.908527180966368,0.870990161680282,0.922428498882232,0.898840844350563,0.894113388545231,0.976465933213789,0.8923245782727,1.0071777426313,0.887885249896245,0.990338957046363,1.06431776426797,1.09513570439446,1.04292781125778,0.962579225184263,1.10264403525685,1.10182128222509,1.03487136761216,1.10561569753841,1.03444418779714,1.09910601464038,1.05490004697003,1.06781586533816,1.1137854549435,1.03801415395853,1.11407732191008,1.07562240695127,1.06936648531089,1.07776170899208,1.07656274922355,1.04942291184585,1.05354308533142
"Marmontel_Dejeunes",0.92202655690995,1.04221375217468,1.06211504641643,1.03813780604076,1.03616564646357,1.0257805258304,1.03511734398486,1.04489619784864,1.061838437501,1.04146890411859,1.03769506853896,1.0311540190191,1.02331381135466,1.04115110287365,1.0656107931929,1.064034800066,0.979454123875261,0.992687186086768,0.970637005824964,0.972353962410783,1.00942022528805,1.021960703236,0.93291883088162,1.01318581737382,0.999569992593589,0.978740921856267,0.987377333815588,1.0407609640176,0.98675318287794,0.977378715353258,1.04803170348408,1.00932916430564,1.01230582647191,1.00024125294696,1.00146063328313,1.04540022646886,0.96239695884651,1.05759110186357,0.90570740693685,1.07494345456051,0.980464630315567,0.998399784348708,0.977825892814743,0.9971509168004,1.02638550240194,1.04906142876985,0.997099616340932,0.949158377687367,0.93694162278795,1.03322332193176,1.03736082569299,0.944795088395,0.949970041774505,0.982953324993378,1.0752620622484,1.02113581268869,1.05047381297423,0.95729816474416,0.849303454015218,0,0.913570818646675,1.08641699516191,0.949812148956493,1.04155761419307,1.03271856130811,0.977744930637917,0.976363530621184,1.0017641191964,1.01919317873865,0.951734064837811,1.05114344512058,1.04776605736907,0.944249878488491,1.04224545683697,1.01075946212235,0.906627940959454,0.995561786375029,0.964795388595202,0.990794157607875,0.98682890186835,1.00149245501436,1.02236634896851,0.9758307636954,1.05049333950491,1.10439575697985,1.03595629052571,1.00383605065132,1.02821355157491,1.01686327449051,1.04067357563311,1.05745882584597,0.953373925337411,1.03522128162444,1.10682378602479,1.03134292839567,1.00483792014811,1.01123907914694,1.00675511771494,1.0250043904706,1.06114357499672,0.999795849987547,1.03866053968802,1.03479384015273,1.03035694901476,1.04302031458555,0.965067002419993,1.04497289571492,0.993163322950596
"Marmontel_Incas",1.11728215796677,0.910386082141983,0.936227133952852,1.03164984868712,0.917391499695809,0.969658283970691,0.957312746057086,0.93498504307158,0.993269072570494,0.949048680306593,1.05339051744879,1.00113447547838,0.926096226679093,1.02269943781535,0.927821147307698,0.880664546879961,1.06165502561011,1.11618189239698,0.989454563668006,1.00976693473386,0.942544312328663,0.790282105173465,1.19308063351518,1.13194151180324,1.16785004004674,1.18425490867247,1.07358813015609,1.05378266163016,1.080070140084,1.12142058052899,1.09764008091539,1.11855729118234,1.19214762338135,1.07903888604103,1.1090586411355,1.09125823031882,1.09953568832311,0.968923513985571,1.10225248940405,0.890853389163011,1.08068572486079,0.938581860961581,1.03538500352735,0.876354507697248,1.061500395451,1.05713938005939,1.05118654626417,0.7947678323843,0.864027694614998,0.611877517469022,1.17597901249237,0.919145276400085,1.16742151235028,1.12624433947165,0.947700555813151,0.718216880399797,0.830087561297069,0.64034149184018,0.878191812414152,0.913570818646675,0,0.8305592906566,0.838679927513317,0.688023379848625,1.10828130582412,1.10333138279842,1.15206348029755,1.16003772534724,1.10442402590802,1.08407616949058,1.05550526595144,0.784533874437004,1.09545838985146,1.09888765174833,1.11278045984782,1.14130068859984,1.05553928589516,1.05016007063907,1.05661711991584,1.08687748836576,1.09626897723301,1.09214165505234,1.04615998891349,1.06972004743926,1.00628021220414,0.993433972888753,1.04118931126486,1.0301150758856,1.09110897336019,0.986350088118711,0.94438757663465,1.05750755642368,1.00687280600164,1.02425035465446,0.928702194154553,1.0760374307611,1.03172682799206,1.04875511055334,1.00585575349812,1.04225460588011,1.01189820044619,0.958484361711725,1.03641362223939,1.03657337142181,0.922206872811147,0.988826822191204,1.05201443480957,0.97499741991296
"Mercier_An",1.06249761387839,1.03768647752118,1.02919179310154,1.11335887031,1.0211695457597,1.02565841003439,1.08141736691394,1.04460289929994,0.95242664330325,1.08826553774611,1.10103733006282,1.06293638837837,0.945338590772008,1.11928728773737,0.932161622580019,0.895057877307804,1.0918444742293,1.02888739836297,1.03532721015094,1.01744803255389,1.03411244730374,0.916238057915132,1.12082478712735,1.09018088881553,1.10101487255228,1.11824392147316,1.04336922248231,0.960481018811554,1.11321768908421,1.11801070279148,1.11071683045225,1.08796932315649,1.19073532400581,1.05366476167169,1.08319903859015,0.924939704632221,1.07162547782929,0.889839760916254,1.10428736567475,0.88422316771882,1.1155610017251,1.04656175681182,1.04737189500648,1.03198687770534,1.03449140706395,0.941971511882641,1.01690311555451,0.959714075865968,1.02823763167148,0.895526641781446,1.02177736149181,0.980792013638021,1.06426241208087,1.03391967784039,0.845027946587227,0.932672004895749,0.76024610973442,0.786830439310853,1.07697972035328,1.08641699516191,0.8305592906566,0,0.803909006021288,0.505646513852115,1.03677872927329,1.04854745942831,1.05871732592324,1.0263182455227,1.0746959834645,0.962178802065694,0.98255850899721,0.893633989654497,1.10831551692562,1.03656559103672,1.0918022060794,1.15094884254109,0.941952398672141,1.10799052032621,1.12780303256071,1.13984177454712,1.16869165139346,1.14687496897526,1.11685553193118,1.07083417687697,0.810423900131853,0.972447689319398,1.01568206283228,0.927618120746122,1.01988281056343,0.972691753162606,1.05057289051213,1.04925610423364,0.976870657183908,0.902069468050749,0.923049983361059,1.0490554119973,0.970262322715026,1.04683521967777,0.900893498255149,0.841973677970967,0.980952160782013,0.915218893342769,0.952043226038408,0.935444306715669,0.837537223422072,0.979878974803025,0.964337727881373,0.963315361806626
"Mercier_Jezennemours",0.98147786003379,0.906719949470224,0.926768111336005,0.983197889875017,0.923940334789381,0.932980779269175,0.887448947428486,0.97693650685056,0.959254838544745,0.944793872021092,0.992742423464426,0.990088512776531,0.960148154015052,0.981951382446451,0.937685904076801,0.947802017902133,1.05559481137313,1.03704864288029,1.02990465211974,0.925751012680537,0.98267992624603,0.913965717143433,1.07364583950333,1.12093470723069,1.15217041398975,1.10497899787127,1.03178144987466,1.07911494221793,1.07776660576754,1.07749363718864,1.08022689784215,1.03778598216676,1.09641759680528,1.05358495960568,1.06189509476479,1.02972569753133,1.02198183342428,1.05874173820423,0.969590770802849,1.02841896213262,1.02023125667041,0.984553205842495,1.01497023475706,0.912463113149588,1.08854484009592,1.084423694174,1.05824847879955,0.879991574203638,0.883083768572439,0.877176711555461,1.08670764028303,0.864240233954631,1.08483511153095,1.03609707553588,0.883923807510894,0.807713608246016,0.802879465538223,1.00707376188193,0.966659050138322,0.949812148956493,0.838679927513317,0.803909006021288,0,0.680700488801231,1.06594148512877,0.970177293895139,0.995051658414064,1.01097364054736,1.05231959925391,0.962697800457395,1.05552965666608,0.893712287994039,1.03699786900319,1.06500680730105,1.08286230723845,0.975849269451388,1.0642285817691,0.968534897682752,0.977946186196927,0.995319692751282,1.01137131225674,1.03187912501315,0.941838399094905,1.03517807014318,1.01939353737651,0.950129783384059,1.06786326131448,0.942360215579925,1.07364675837791,1.02694562147066,1.02148047647392,0.980195953200117,1.00675396079827,1.07517453529568,1.06628041752339,1.0673080378408,1.07656224553914,1.08414894941394,1.08380680110274,1.09702414539086,1.02943135349741,1.07809055032375,1.06471885079778,1.08929291364539,1.0313860678687,1.06936037744045,1.09788360021019,1.02565449294674
"Mercier_Songes",1.04403870906708,0.943012199917268,0.930962058207894,1.02634210104201,0.946772658589131,0.951131842763668,0.951933082424983,0.94728457717767,0.930523749025008,0.991947793679081,1.05509205139435,1.0158984016637,0.920575113733328,1.0392380405668,0.866252660660659,0.85428205057872,1.08457296844537,1.13455694242891,1.01305727176634,0.972806411433033,0.987420353576094,0.864962995953494,1.19441689799361,1.14071608056307,1.17753860816573,1.19404109552905,1.06810427181837,1.03881553610083,1.14365567355334,1.17752512184924,1.1345947791465,1.10417361497251,1.19157730610616,1.08395342160868,1.13583492966123,0.993302286010512,1.08004459384645,0.977226587551973,1.08533294169464,0.922595816475526,1.11803759924294,0.999067936151773,1.06166240151398,0.954997034240492,1.09219252548985,1.04256943894209,1.05111056365477,0.863323910283469,0.932237260829063,0.760293162778174,1.10016950362291,0.910207235245009,1.14829828016957,1.06467871593083,0.816831068367623,0.734775764011623,0.641150500238467,0.795393121222347,1.02235887758296,1.04155761419307,0.688023379848625,0.505646513852115,0.680700488801231,0,1.08487255020135,1.04060525668869,1.09729747968017,1.09533438723893,1.10821380001171,1.02488107231982,1.04506618981057,0.852439698450519,1.07957871430481,1.10979182814146,1.14474094686353,1.12685149711262,1.06332636413515,1.05634513963922,1.08237171220479,1.08361082161398,1.13299510377784,1.09653819346787,1.04182747374942,1.0625334937419,0.930830763732646,0.966364987666412,1.04367788899269,0.927209158582637,1.05494447716095,0.996081912687142,1.01173064732118,1.05002156156083,0.956743800192551,0.961078475935733,0.974801973585563,1.06505456632188,1.04043195992133,1.06357560552305,0.957494586921585,1.01015486808777,1.04444591510936,0.966537147436225,1.02059219747765,1.04945867121238,0.927919170117782,1.0170249430279,1.01493049574793,1.00491816307216
"Nerciat_Aphrodites",0.881274568035597,1.09106973859548,1.13482511910023,0.9853183982055,1.14603213013871,1.11481565992137,1.12565675018945,1.07962774337667,1.09782351921791,1.11240414111871,1.04059224446523,1.11564033182554,1.04996204115155,1.09078820623041,1.11728223056455,1.13023804289628,1.0421661939533,0.978423087971921,1.06375694844353,0.95713557140654,0.932020331013332,0.892161064921653,1.02079054429946,0.914835978872889,0.950466742112965,0.918342017256521,1.03649397392778,1.01924313203184,1.0041537856189,0.982467963665466,1.04346253228215,1.01897507492239,0.967165883110225,1.00729240924569,0.845388873716537,0.83333901089945,0.954229160185096,1.00311700429981,1.01780279429974,1.00741644494759,0.975923371550719,0.973964580656274,0.943480534665371,0.995437423128648,0.945754236214179,0.970792604557381,1.00530886638487,1.06006748548566,1.08001453950635,1.0565820322492,0.977231946892679,1.07992727646902,0.971240569141028,0.971832199064932,1.04400652413936,1.07437126595071,1.09666747696268,1.08496208590401,1.02312302007883,1.03271856130811,1.10828130582412,1.03677872927329,1.06594148512877,1.08487255020135,0,0.770701501490894,0.773509821284589,0.59104478743366,0.948440727388158,0.924915013363579,0.892429631264382,1.06878480239982,0.836389739435807,0.904417731167565,0.901735809532729,1.01627887061343,0.995593330420023,1.1444580150443,1.13544387472092,1.06514592969174,1.0839657969173,1.00026878794719,1.16114935276236,1.05810473340977,0.954038890478822,0.993230753869359,0.974136746031952,1.00315283589374,0.805618752347798,0.96860655151312,0.980546034966163,0.965298424452199,0.882151383898122,0.886258565367412,0.974718069963324,1.03538880944313,0.948590788756351,1.0391919116718,1.03710377634578,0.959361982376434,1.03796375945225,1.03556724837161,0.932557554756679,0.959089052397531,0.998618397003669,1.03570767863842,1.00962974783297,1.00620889176955
"Nerciat_Doctorat",0.915933760792149,1.05411776889564,1.09048705238445,0.990169644724218,1.08315925020342,1.04602391854444,1.03664430076066,1.07607530126748,1.0532074077606,1.08844560074119,1.0079479860602,1.03749247897551,1.0475753360447,1.07156513278756,1.06627957787967,1.08264813690715,1.05557421196067,0.976157764895012,1.07152972735282,0.933748508915639,0.997873948287196,1.00723027531635,0.998693213010972,0.987676124577933,1.01613106254055,0.971882965366742,0.994741272803383,1.03382645679707,0.972633466045089,0.988040223012566,0.967091532260715,0.95279079669489,0.932865069451038,0.97023327419212,0.974924162321533,0.955387538774666,0.967465261175595,1.00890737215694,0.984108594231755,1.02315919490879,0.967639726220569,1.00893702462489,0.995130262784976,0.99767957781589,1.04180574176647,1.03176616767396,0.998843739042858,1.07312810930508,1.053206954996,1.09073299166374,0.983827017082387,0.99862762814403,0.986845860978955,0.963094721977296,1.02954865376469,1.09153462372171,1.01971985416103,1.07169901681134,0.981449381567898,0.977744930637917,1.10333138279842,1.04854745942831,0.970177293895139,1.04060525668869,0.770701501490894,0,0.759760427806525,0.67788361595715,0.973142393411536,0.929254410923715,1.01334002456921,1.05024760925314,0.937941062105047,0.965323828310469,0.949207823873448,0.952594417749534,1.01863575037564,1.04701476030624,1.03273428028382,1.0246641253602,1.00894914034482,1.00741324392651,1.02168076265346,1.01118907542069,0.990150552512928,0.960427553322194,0.991452275462041,0.919213871234887,0.948372489276415,0.970211000461372,0.992844034737671,0.936391787621756,0.931123513732802,0.977783163884518,1.06236168494183,1.01126555040025,1.03249166029768,1.0513099890858,1.06339287412117,1.05095338940461,1.07186411195479,1.03809310364757,1.02163510941566,1.03924899068211,1.05606359760286,1.01777739342429,1.02153985741913,1.05385706887972
"Nerciat_Felicia",0.81371249763333,1.06789648567676,1.14302309534715,0.930647315298145,1.13032285752832,1.08021291698622,1.07422178992021,1.10889876564687,1.07126124959735,1.11129539626973,1.03851276437778,1.04396422222716,1.06161439293896,1.0902921932779,1.0913873405094,1.13265783394859,1.02721219301867,0.954094892463429,1.03940501413663,0.911318845990205,0.989526244982399,0.949360152133145,0.903438955914529,0.976173270722587,1.00886141449789,0.948883496327673,0.968077804370987,1.0226720079026,0.973357528680003,0.953783468827746,0.952297324528229,0.860014998492137,0.914175289913571,0.982090717760596,0.970521586445904,0.980310531388854,0.913311173587513,1.05380115607532,0.979020015976983,1.10540364342675,0.955983027067222,1.02945954348788,0.956493665250854,1.01444416773061,1.04601391155451,1.06770288912229,1.02043039727386,1.10238196660043,1.04457653909424,1.15548670970654,1.00342494570727,0.964901149080564,0.995060696034013,0.973091476645432,1.06784914208959,1.08914697673628,1.03272574796549,1.11757141398061,0.97128602584325,0.976363530621184,1.15206348029755,1.05871732592324,0.995051658414064,1.09729747968017,0.773509821284589,0.759760427806525,0,0.506228929676512,0.896456121753781,0.856128532597509,0.919130003327744,1.03335834925321,0.908338845711895,0.997651895253476,0.975913595694575,0.857485790946491,1.01345469788559,0.976505264623481,0.932993416274204,0.996600839913331,1.01066965582119,1.0593458338537,0.941545051724592,0.987966616746515,1.0571387287833,1.02193601267539,0.942366743684124,0.955475987274112,0.907714514951814,0.961744410766048,0.975346896786318,0.943175533024578,0.964985632807657,1.04737444066371,1.08458021144233,1.06142350329881,0.992617445445064,1.0594913865745,1.07736947745853,1.06957326607262,1.01472656549751,1.06006585650988,1.02963157883364,1.05896760560142,0.984281998756006,1.03271151578719,1.03341082562681,1.04209253175035
"Nerciat_Monrose",0.87515573445232,1.08279851986316,1.16218750817866,1.0063735394089,1.15731953299312,1.09900103731802,1.11437776856399,1.10802488523411,1.0724343400768,1.14143195383359,1.00238334096767,1.06766730976695,1.07724788646432,1.0953249375327,1.11113768358671,1.1382781440261,1.06820809678942,0.92435037472841,1.06937675590762,0.929644160504198,0.97729189949764,0.953892926178081,0.917062443375932,0.942867739324664,0.990970808938399,0.926472842714723,0.99864887971544,1.02761903197333,0.973887036343632,0.941876260009813,0.947679730430674,0.914589369699832,0.932669882425483,0.975206539481319,0.928374507465923,0.945726315848171,0.938515782928794,1.05194966517286,0.997162804901232,1.07889427973047,0.920257974141696,0.991794152527824,0.900675401395925,1.00674054482664,1.02044427785288,1.02921632968702,1.02405840962844,1.08183544536649,1.08819589925675,1.14819622827035,0.948662961233269,0.996702057689144,0.923494812197455,0.915769631410486,1.07218641707033,1.11706447786072,1.06300595817036,1.10532955684923,0.998524003333589,1.0017641191964,1.16003772534724,1.0263182455227,1.01097364054736,1.09533438723893,0.59104478743366,0.67788361595715,0.506228929676512,0,0.929999729224317,0.887802172853179,0.924300081260053,1.05129611966754,0.924395585012616,0.953199900449857,0.945910903221015,0.884630202788323,0.965472162569121,1.05591854407367,1.00345566348831,1.0269179067153,1.02353060623441,1.05189109260481,1.03076868578318,0.981601429437805,1.02114439311244,1.00980823087481,0.958723124299868,0.95611976629162,0.891242150777658,0.942463316784563,0.940099689008328,0.916304720023144,0.921732682750976,1.00182776562508,1.07546826123934,1.06280149438144,1.00478541044146,1.05422520293204,1.05156036709652,1.03486098586585,1.01489939816128,1.03703113842142,1.01746209985933,1.00760518842302,0.988400459657595,1.04276533869549,1.03236455625904,1.02346358696719
"PigaultLebrun_Adele",0.955499584341422,1.07104297326931,1.0467687915173,1.0187428642113,1.08525921416158,1.08389190791716,1.11313286837308,1.03313735172106,1.01976978411003,1.0490996573491,0.990119696808817,0.977485856385787,0.996426343480155,1.04917895965481,1.07763703520843,1.07019402389458,1.0033788561255,0.985333034701174,1.00668070021511,0.982485305586986,1.00092527748808,1.00532702734439,1.02287109640556,0.962566752204146,0.991207241549057,0.999173641533531,0.962967547461296,0.997441211026073,0.953519276604709,0.937120956115009,1.03430936921956,0.993804800954989,1.02443460708203,0.958988095057151,0.970721165851451,0.984654903131111,0.920019669309409,1.02968404349848,0.998198130147141,1.08572875369374,0.930720313090634,1.01138141423912,0.945720870419067,1.02041082469352,0.995738464595019,1.01044966714967,0.98346871862108,1.05684950734153,1.04871528448093,1.09196885240579,0.964888317375438,1.0331658701206,0.958563977862123,0.998743421776796,1.06513427994781,1.05575904009477,1.05552603917334,1.07029939716639,0.967947986824749,1.01919317873865,1.10442402590802,1.0746959834645,1.05231959925391,1.10821380001171,0.948440727388158,0.973142393411536,0.896456121753781,0.929999729224317,0,0.870007625195826,0.825074500583886,0.883340351927346,0.987659771599057,1.00649226154492,1.03273249815127,0.961372219586791,0.966067185791114,0.952884616719846,0.92325809081487,0.997777259198026,1.00918298254623,1.04248268723769,0.970601014721864,0.961415594102619,1.02079324590713,1.0683442862067,0.983257321070892,1.04717104533773,0.956625439604955,1.02730846792128,0.988505737602904,0.997554849558965,1.00303388194782,1.03750976822836,1.07502776399855,1.04054511744263,1.02169559081724,1.02568520980641,1.0464070135093,1.0187357321473,0.973919690908384,1.0844601854976,1.01773524004607,1.0285805895801,1.0093337003638,1.03978484757357,1.02702761589034,1.00868629733999
