"","Anonym_Enfant","Arnaud_Adelson","Arnaud_Anne","Arnaud_Bal","Arnaud_Batilde","Arnaud_Clary","Arnaud_Epoux","Arnaud_Fanny","Arnaud_Julie","Arnaud_Lucie","Arnaud_Matinees","Arnaud_Nancy","Arnaud_Sargines","Arnaud_Selicourt","Arnaud_Sidney","Arnaud_Zenothemis","Beaumont_Belle","Beaumont_Clarice","Beaumont_Prince","Cazotte_Diable","Cazotte_Honneur","Cazotte_Ollivier","Charriere_Caliste","Charriere_Femmes","Charriere_Lausanne","Charriere_Neuchateloises","Charriere_Noble","Charriere_Observations","Charriere_Ruines","Charriere_Sainte","Crebillon_Atheniennes","Crebillon_Conte","Crebillon_Nuit","Diderot_Ceci","Diderot_Jacques","Diderot_Neveu","Diderot_Oiseau","Diderot_Pensees","Diderot_Religieuse","Diderot_Supplement","Ducray_Cinquante","Ducray_Coelina","Ducray_Soirees","Ducray_Victor","Duvernet_Devotions","Duvernet_Guillaume","Duvernet_Retraite","Florian_Estelle","Florian_Galatee","Florian_Numa","Genlis_Adele","Genlis_Chevaliers","Genlis_Emigres","Genlis_Meres","Loaisel_Ainsi","Loaisel_Comtesse","Loaisel_Dolbreuse","Marmontel_Belisaire","Marmontel_Contes","Marmontel_Dejeunes","Marmontel_Incas","Mercier_An","Mercier_Jezennemours","Mercier_Songes","Mirabeau_Conversion","Mirabeau_Rideau","Nerciat_Aphrodites","Nerciat_Doctorat","Nerciat_Etourdi","Nerciat_Felicia","Nerciat_Monrose","PigaultLebrun_Adele","PigaultLebrun_Enfant","PigaultLebrun_Kinglin","PigaultLebrun_Metusko","Retif_AntiJustine","Retif_Paysan","Retif_Paysanne","Retif_Sara","Retif_Vie","Riccoboni_Ernestine","Riccoboni_Histoire","Riccoboni_LettreJuliette","Riccoboni_LettresAdelaide","Riccoboni_LettresFanni","Riccoboni_MissJenny","Riccoboni_MylordRivers","Rousseau_Emile","Rousseau_Julie","Rousseau_Reine","Rousseau_Reveries","Sade_120","Sade_Aline","Sade_Crimes","Sade_Infortunes","Sade_Justine","Sade_Philosophie","Voltaire_Amabed","Voltaire_Bramin","Voltaire_Candide","Voltaire_Consoles","Voltaire_Eloge","Voltaire_Homme","Voltaire_Ingenu","Voltaire_Jenni","Voltaire_Micromegas","Voltaire_Oreilles","Voltaire_Princesse","Voltaire_Scarmentado","Voltaire_Songe","Voltaire_Taureau"
"Loaisel_Comtesse",1.01233085659403,0.755642906074992,0.739575119322435,0.990579069517892,0.862947654020094,0.901853969366659,0.842750463982349,0.826346301102365,0.837192197382683,0.789890877972543,0.91492842652398,0.889051160689921,0.916324577923182,0.884601091006345,0.828317544737034,0.805406013829649,1.07864719469502,1.15738092375817,1.04012722794805,1.02183711449049,0.941110612339638,0.763023063561256,1.18390409152712,1.14093512371249,1.18911613671747,1.23044290087312,1.07129445570581,1.08896454081558,1.11517046115427,1.17550396265991,1.13507173016621,1.14481440532696,1.20093395985242,1.11145783228029,1.15264654766435,1.13048512312042,1.14228950495136,1.08136830414875,1.11396185096542,1.01714483017081,0.976811064185891,0.893201317059476,0.973922084636021,0.754516357357063,1.10849753055247,1.10374587955743,1.02033481448919,0.691589506668039,0.783274943586091,0.667886443945517,1.13463745559325,0.92356051624097,1.22643356326437,1.06983250594461,0.785227354519804,0,0.565083423930059,0.92651176618145,1.0115523866761,1.0397691245026,0.671768003449619,0.901144050086745,0.775160291597177,0.704786482447275,0.980200752074856,1.05446985797561,1.07441612662449,1.12479348023126,1.04096213165486,1.11435686466721,1.15504283246545,1.05689545574058,1.08884517003057,1.09503170849449,0.710151436493267,1.1335102474976,1.12935985039341,1.15566057048023,1.12800859195798,1.15443697086445,0.949068500830851,0.959715583715591,0.978416385955748,0.982112326823052,1.04390949338119,0.927487414193199,0.977592094908718,1.01608574904091,0.936966369916795,1.09891676630346,1.00875124691475,1.09364015097887,1.04337663732925,0.879275484372701,1.01029535576172,0.952902823385848,1.05115464056727,1.10588351812147,1.09550925389825,1.17848062731663,1.0658837753187,1.10252121944789,1.15878207316666,1.06729654552224,1.13701146160323,1.13393775979894,1.1263514880218,1.10034874348551,1.12329646319016,1.09498553767595,1.07984521304372
"Loaisel_Dolbreuse",1.02879756306463,0.899005518359725,0.858033718758315,0.987007923239804,0.929296669225764,0.857026013856859,0.871370692870819,0.908455015433394,0.793019087384436,0.905992300882652,0.956635956969922,0.928112270015972,0.941853796168749,0.909023608917926,0.764022057937905,0.807817402774029,1.15019787792546,1.14795997140353,1.05384218414293,0.992625942586862,0.988514853610949,0.9479387986478,1.15856146972651,1.15390291278298,1.21128148811783,1.26155336736382,1.10474140127245,1.04123325310446,1.18287521931704,1.19618145105346,1.06015026441553,1.12437170421754,1.17722699913772,1.14064026285136,1.26607525830266,1.07951046016955,1.15681943117785,1.02047884294121,1.15821373990573,0.9522818834744,1.11884323924615,1.06264245785995,1.1222786938775,0.998062574930405,1.12321592064838,1.0915718367525,1.05667353700437,0.850109866991602,0.970261007566948,0.845348572693531,1.0403367252028,0.90722770314744,1.22057396388514,1.03577324433935,0.547405484221414,0.565083423930059,0,0.845625240697217,0.958614279258187,1.06818376117735,0.783688276659596,0.721468289437124,0.780559977516369,0.597090991480472,1.0028079690639,0.914443465867976,1.11193408923459,1.05450273771122,0.91058123009369,1.05329124508405,1.11352449348046,1.06585992635375,1.05965058402625,1.09739612393663,0.79482328032802,1.15796959020818,1.13655380563332,1.20873302349057,1.10777465775924,1.10008741498886,0.937305175881906,0.924502022219338,0.981882335234248,1.01924889499864,1.07020979482788,0.888406545136016,0.87336997478154,0.813550686014465,0.801375017161794,1.06058686435371,0.789525275592814,1.06583148103909,0.982261304674896,0.948825473725075,1.01551946441299,0.914314581264848,0.931293015594629,1.07229148200075,1.07437290145416,1.19216796994632,1.09747037550464,1.03770437709442,1.08122405638835,1.08545618891516,1.08186236772738,1.09528520672806,1.10002239769624,1.08779327805671,1.06391331561341,1.02060044204842,1.10170755152047
"Marmontel_Belisaire",1.19175640089319,1.03815838279723,0.982326713990763,1.07124757766871,0.932508928553283,0.992832901019746,1.02309594006585,0.991273554924414,0.948496037919696,1.05753621440527,1.05915816286085,1.0452769928197,0.936731662904925,1.07988062930314,0.925941438222839,0.89806231496598,1.10335759473849,0.99670987594713,0.983621819706897,1.06709852535659,0.961434917631288,0.929653221233502,1.14120152673255,1.02317526512593,1.08860305306966,1.14761126892368,1.07257355936258,0.98554935148755,1.06910055679902,1.06490174005827,0.949529518715856,1.03316899976172,1.09588400678024,1.05310962042745,1.08142444495507,0.962339868854836,1.07550751300519,0.862805647526034,1.1332361802854,0.883425929458007,1.10285596695966,1.03163876861945,1.05620085527957,1.01821230773196,1.02387648574374,0.962660947670927,1.02780908414409,0.961974322029572,1.0683359375439,0.78105194871142,1.08379469331793,1.03767792068539,1.17661716593103,1.11895057531058,0.980090746981474,0.92651176618145,0.845625240697217,0,0.768833120546411,0.956235673371201,0.510958051094373,0.748263416175833,0.998904719894191,0.749449492224795,1.02927337265246,1.16875000814053,1.08814310222069,1.10992307832531,1.11127508885211,1.17147631658993,1.14523735383374,1.08033884913233,1.10994279496247,1.04499355490265,0.83849514698883,1.14400105732195,1.06691269778615,1.09740193484259,1.20020078522037,0.991061018622807,1.03871777996623,1.04259255287056,1.05428135448901,1.08381424901473,1.05744757010121,1.06135174603054,0.98236358206114,0.763533876876591,0.878102376167309,0.982953141923817,0.942949468973996,1.09690681688258,0.927437779477436,0.937157232358592,1.0424546462826,0.97490601175426,0.886143394065518,0.980970909350724,1.04730196897954,1.03434273075456,1.05291446975173,0.924797947331547,0.916873730131377,1.016178801699,0.943558417062275,1.02226116119008,0.97397396170123,0.986294449941438,1.00024221375626,1.00071589633488,1.01127503970397
"Marmontel_Contes",1.13430748707882,1.04203146819966,1.0377242254749,0.868922232435061,0.909937776543358,0.957116625835435,0.957707391752948,0.985324728448306,0.921188597501851,0.953001664758191,0.956355931078019,0.914342973005334,0.920567240619515,0.905768537608445,1.00037303547125,0.97478571359126,1.04387307084453,1.10542109908619,1.02537053685041,1.02831889809268,0.989240917225738,1.03230320656024,1.04214257231187,1.00082602946114,0.978220856589927,1.05602133990876,0.968072560838958,1.08365069523188,0.991989857512074,1.00824482593707,0.899360158673456,0.860009558448322,0.892947072062447,0.964782356025294,1.03892584222594,0.952384547273282,0.951711117179177,1.04848027922531,1.05422497715404,1.05905065439873,0.918919488691659,1.0297597916847,1.02849907853919,1.04284921226725,1.01478181917124,1.04677321728045,1.01059939028404,1.01169689975328,0.99768143989442,1.03904556311385,0.989528697504183,1.01006084280541,1.1439863579415,1.0258277184433,1.03336907213502,1.0115523866761,0.958614279258187,0.768833120546411,0,0.794522716704406,0.844741466081385,1.08709912777469,0.945838365494502,1.02179772031594,0.944566062300212,1.07516987072796,1.05065063214772,0.989936650488031,0.96452475176515,1.01818150125484,1.01749227253034,0.939715976151734,1.08345366894947,1.08414885116643,0.970405420883286,1.09782499745234,1.02326965303606,1.04634811595783,0.986559494744243,1.02220237770515,0.893076355550069,0.858987403085895,0.898975502296113,0.87284407096034,0.877590655996361,0.977050422678771,0.873264587339689,0.996439363876514,0.866937962140746,0.956741038689868,1.07238336330103,1.11733332497369,1.06833805775578,0.960738788570827,1.13979937751405,1.14728851357358,1.03019847270358,1.1127107638461,1.03951525271646,1.11529343141521,1.06434138479257,1.08472897831291,1.14960065791673,1.03925157350486,1.11565380180295,1.1025918507101,1.10210062650981,1.11899234285509,1.10556332342525,1.07357784071844,1.06196871785442
"Marmontel_Dejeunes",0.880985585788209,1.04150265761029,1.06403831062203,1.03803780454705,1.01885634619858,1.02505672786598,1.03202904662955,1.02012648202272,1.08361429532162,1.04120546885382,1.01989888379271,1.00290192717765,1.00080184285205,1.02645406858779,1.06312923420585,1.0685962549048,0.948001791017621,1.00778308055566,0.972070236356464,0.977922585767452,1.01422181919599,1.04874740604369,0.896839210614165,1.01395720679794,1.01066028861725,0.945446040605095,0.974839366509593,1.05688984519772,0.960306923968412,0.951963054582791,1.07336110149934,1.01700596466515,1.00198722583243,1.00892377591376,0.995503572881936,1.04835554859993,0.946319322944736,1.07851411444976,0.865343750839495,1.08963504803297,0.965325592011514,0.98650624018185,0.966877211366564,1.00442609299913,1.02965330867965,1.07796214174213,0.97946632870814,0.978777548463771,0.935568688859777,1.03962300050106,1.06826175128406,0.940119063134843,0.949465609662023,0.99420817918314,1.09112728859362,1.0397691245026,1.06818376117735,0.956235673371201,0.794522716704406,0,0.879918504396729,1.13375472888345,0.929724570183569,1.05155736939286,0.968280725463269,0.95537085074425,1.03619696636695,0.947069904834809,0.930179110366078,0.968082681492001,0.981470755309558,1.01052004422453,0.907359261001134,1.05286986936327,1.06742766902965,0.911853068880722,1.06215424742876,1.02199359545576,0.881985080596135,0.984616655743343,0.955213068376651,0.981374319187381,0.971015189430663,0.998135434021273,1.02272052302759,0.980108187229436,1.09164534038949,1.15495002622856,1.06773148348671,1.03072269595686,1.0550725266759,1.02977260381254,1.05687592757005,1.09772881923049,0.982486281037674,1.05531628435034,1.13536285565855,1.0355121354457,0.999463933498743,1.01664133382354,1.0124604944885,1.0244902188716,1.06831542983476,0.982105772140708,1.07173440031984,1.04539686661217,1.03872751407383,1.05289379497209,0.938626869893981,1.07575580114137,0.999895292843362
"Marmontel_Incas",1.12569173349594,0.898632926272295,0.908012291309101,1.03103189176493,0.914529538619563,0.96353328709858,0.975644800707274,0.908817521973783,0.967695246052023,0.931855627238637,1.05910241482626,1.00329298652996,0.895031383632576,1.03557104552057,0.899406972724873,0.815300412969731,1.07590486287364,1.1466732957232,0.953133806750066,1.05891935075058,0.932870560462179,0.775553424786911,1.25138427104209,1.15384264765289,1.21210465393146,1.23288264141784,1.07213662646258,1.04703407462866,1.07078503610692,1.15070114581076,1.12964578266834,1.13621405278658,1.23595438521187,1.102227461215,1.10903419610448,1.09830164996048,1.10565536805097,0.935152060689182,1.13476813205163,0.871181355900238,1.07050810284151,0.942212840890262,1.01423296762167,0.861630096286868,1.03519599779666,1.06007898233093,1.04537414738178,0.752158729639383,0.819079779158052,0.507687802011583,1.21150097917663,0.898735381806694,1.25436144230731,1.16331565225437,0.95643006395557,0.671768003449619,0.783688276659596,0.510958051094373,0.844741466081385,0.879918504396729,0,0.756915473945055,0.78867863384789,0.618146734668466,0.994467925444241,1.10514182718909,1.12024901467155,1.12573299454285,1.14211991606878,1.19815939785405,1.20875285303773,1.1194885081506,1.08094620170189,1.0538232882252,0.679176012125626,1.08823475246702,1.11950978314094,1.12489596105829,1.17833255700297,1.04261488333116,1.03214744999047,1.05436272048907,1.10220379866462,1.10604178996903,1.12299435773165,1.03205282450872,1.08658349824766,0.981731403087593,0.99554598499321,1.01433711090004,1.05797732940611,1.10018988231209,1.016864802461,0.927391583610305,1.06498768034627,0.995443259363177,1.02248500197542,0.929570100255075,1.09370600248655,1.05188794592584,1.05444123747163,0.977428780377986,1.0319611465465,1.00424979307589,0.953310443738079,1.0123447063447,1.05371416106716,0.906070456827101,0.994107872366953,1.05014820298134,0.979652350336146
"Mercier_An",1.080622508187,1.05871130634878,1.02508605667481,1.11040278370798,1.03462535395464,1.02125556604829,1.09548312410751,1.01496678644963,0.940511112799996,1.083996808875,1.11489862878588,1.07813854161529,0.938908963666552,1.12397164935828,0.88123466539167,0.866086725734998,1.08781992987497,1.04915231318979,1.03088269085631,1.04857493485239,1.02227361338956,0.904526970378179,1.16490217773915,1.10364369009006,1.12863735764572,1.16005242932144,1.06543115165438,0.969262082343001,1.14546982614891,1.12547326637811,1.13042452915022,1.12998321351724,1.23224112048141,1.06647892301349,1.08377489597359,0.9096691713887,1.07257639789142,0.868725332088048,1.11649319030446,0.844255839319777,1.14252372424747,1.04367154121402,1.03271733279738,1.02194857262279,1.0425417106937,0.937933448064175,1.00441539814683,0.942937664706327,1.03056935426872,0.864400710430933,1.03318702978226,0.984744295460612,1.10671664948814,1.0471011555795,0.814942320581668,0.901144050086745,0.721468289437124,0.748263416175833,1.08709912777469,1.13375472888345,0.756915473945055,0,0.781999053021697,0.438173953170853,1.03492020358857,1.03556897557948,1.04428733285685,1.05883751396096,1.06587921645923,1.08433826918922,1.05281146585304,1.07074886536644,0.961832523538592,0.954744879490809,0.852220575931839,1.11401060387616,1.06661850179316,1.10976824241614,1.17801347118053,0.951090299925876,1.13285455825614,1.12201751058957,1.18268918774813,1.2273289544443,1.18460114927421,1.14082865521925,1.0906953091591,0.788935619176119,1.00275556439262,1.03380504763282,0.923708370612354,1.01220257394155,0.964896607894631,1.04452869342506,1.03484803896518,0.9601582753129,0.889296762527776,0.890376663724265,1.04804568740532,0.943155957442263,1.03155858489347,0.855723252224504,0.801669122980733,0.942679981534525,0.876588347278587,0.930628027051888,0.918729093211449,0.799391701200924,0.962975239689951,0.925107808858471,0.954711840809028
"Mercier_Jezennemours",0.970857230762949,0.87982725842687,0.910774487798495,0.968326317295798,0.916268613550153,0.896791339433051,0.860946148165636,0.956238195888655,0.936774164687645,0.894714185979188,0.967745047759805,0.958069030429814,0.946504649024676,0.946446490528522,0.905730243134045,0.914759286858074,1.06484269317319,1.06170386235061,1.01217640365988,0.912477403246058,0.984047344846396,0.893224142375023,1.05585351328936,1.13503268091119,1.19029655683891,1.12791329058427,1.02083227822404,1.09418463848561,1.07684831347088,1.09143195197871,1.10297219735944,1.05586485177826,1.11679589913668,1.06701904455517,1.10088679872692,1.06465341745737,1.0573423710782,1.07259578605243,0.973105466566633,1.04014757991557,1.00907859482799,0.987973352626408,1.01219337114423,0.870736222933828,1.12016066501667,1.10907174660974,1.07469313748172,0.821946148130575,0.830518723529259,0.822680645872682,1.10303371565115,0.812586504636518,1.14350983052199,1.05649177318783,0.855071749747377,0.775160291597177,0.780559977516369,0.998904719894191,0.945838365494502,0.929724570183569,0.78867863384789,0.781999053021697,0,0.626494481646441,1.05718912386666,0.92197058988855,1.08932847275552,0.970285236222591,0.98621555107309,1.00327196556771,1.01319887494202,1.06620924510449,0.963497149417438,1.0802299565738,0.826617219009771,1.03594712870044,1.10071577747436,1.11643475027278,0.966364697658816,1.07302333554605,0.96931759386434,0.94164794845207,0.972032544728992,1.02076268062699,1.01982156883657,0.90962957382861,1.03877807032012,1.02426712238693,0.944079135386167,1.06987598616462,0.927151330335331,1.10859453150325,1.05331130427456,1.05200773766392,1.00148500334837,1.02730946090711,1.09472300935518,1.10354901376829,1.0744055164884,1.12579744917279,1.09074103756856,1.11486158284807,1.13236455173376,1.02957979759833,1.10969709332284,1.08234435208656,1.09456247059266,1.05189601462493,1.08304310170769,1.11289351950489,1.03008227674454
"Mercier_Songes",1.04009168263358,0.935081416050235,0.887251842383568,1.02543561574026,0.936705182378471,0.926710121301682,0.935314848343092,0.909025376206869,0.908177617527953,0.984352567261904,1.04164659729493,1.00142956615447,0.895937424827677,1.03771615663751,0.794819553191887,0.80605300929783,1.09521662868796,1.1554533139415,0.979368136412464,1.00327145471582,0.96180951192045,0.86236902405385,1.24513073912036,1.17831865101375,1.22707725436154,1.24312408370867,1.07024035681716,1.04568531966832,1.16213340140682,1.20742585548218,1.15490508508218,1.13508791832285,1.22964556276915,1.11848328884753,1.15277821166941,1.01718740743487,1.07920033088732,0.963615785903307,1.09219096957109,0.902272694566163,1.13174907739259,1.01255392464811,1.06965290532336,0.953897261349661,1.09462016915551,1.06161847894395,1.05322955666935,0.843590069703921,0.910102805330706,0.720975050072473,1.12175645465175,0.906176218333845,1.21069131822904,1.08420393638399,0.803878538560886,0.704786482447275,0.597090991480472,0.749449492224795,1.02179772031594,1.05155736939286,0.618146734668466,0.438173953170853,0.626494481646441,0,0.972167376596016,0.9560769724117,1.09406120524838,1.04710712033509,1.06799470537683,1.13242707464525,1.12972124347761,1.10327905882096,1.02402398327775,1.03651448062125,0.795044522177935,1.08653201172144,1.1237243189372,1.1630468536101,1.144672091153,1.08002959700825,1.04700379510728,1.07365741218106,1.10409729350629,1.15764345841315,1.12336190654672,1.03342216573807,1.07218079952224,0.927326391995225,0.989145053836673,1.04587597778959,0.939621276597479,1.06862137036525,1.00210700784807,1.01630459839233,1.03625295929202,0.923754957035418,0.944444115929447,0.994519597636746,1.07271526205237,1.07058957687547,1.05663820280332,0.933327775524888,1.00915394422294,1.02860592579367,0.972674933867,1.01069393651541,1.0517985327018,0.938372867605352,1.02276848953815,0.997677877161477,1.00722255607194
"Mirabeau_Conversion",0.838106197372756,1.03517114220782,1.06345656600061,0.89555960915343,1.05389567062278,1.023360126499,1.06258341464582,0.963779214848138,1.04475809650511,1.05770635568888,1.1473776554938,1.08589349619583,1.01682716804464,1.08575020052811,1.06013863092993,1.09809999928538,1.02613209505383,1.10824055026759,1.07554765107232,0.919737839348264,0.976985840859407,0.929441228115691,1.08426666884605,1.01468639807932,1.01890510795645,0.977874064927772,1.05811424664061,1.08069456619063,1.06116043083949,1.0904774758792,1.13886955279568,1.11623212319833,1.02748127372001,0.992556811444151,0.851385484145288,0.822322989425629,0.957684742201833,1.02378887872238,0.976964173948069,0.979527239689947,0.981715579290452,0.993944731081701,0.933342170237316,0.989635291109843,0.929579113113078,0.98250949212882,0.954366511533863,1.01641706200785,0.987715882089177,0.961308462685466,1.04846782035619,1.07817941174905,0.974374182525318,1.01077848436041,1.03067778310745,0.980200752074856,1.0028079690639,1.02927337265246,0.944566062300212,0.968280725463269,0.994467925444241,1.03492020358857,1.05718912386666,0.972167376596016,0,0.946018831230306,0.818174870878725,0.923041738757031,0.948684903891444,0.960464880534867,0.967050493277399,0.994418691513538,0.902039305502427,0.924131412661312,1.05002832664505,0.753988502032833,0.919226805662429,0.918707472796378,0.9594193621736,1.06568750789358,1.13216951582565,1.19469438499918,1.09353442563218,1.05319869085046,0.964041204275421,1.15995732603554,1.09922412616769,1.05990538863931,1.01889212320744,1.06940207481111,1.07611864657613,0.8374684096375,1.00903461151973,1.01361467786082,0.97921409737034,0.893677007993897,0.921232408147347,0.925090510396771,1.01769208784589,0.949032131357886,1.01795320364606,1.07198507956527,0.959115060219636,1.04048227948178,0.999690706141294,0.972748217379637,0.986873226796486,1.01827016261836,0.99657195345955,1.04315464548141,0.975491440164413
"Mirabeau_Rideau",0.698401423039426,1.09041220587991,1.12989307299563,0.94573854172927,1.11171768525764,1.02705949196196,1.03669122949046,1.12465819574187,1.08569224755775,1.07221811476644,1.06788540360482,1.05797016316247,1.06424932366609,1.10379749195627,1.09948469023378,1.11548443377469,1.03778026734943,1.03861912337457,1.03796247071683,0.899364707713266,1.03480466354083,1.04539411082491,0.931296141209826,1.07945178668122,1.07711705568555,0.977091153772443,1.02312887880011,0.994645875654157,1.0649998808494,1.07732298884302,0.967650058845912,0.951586380769163,0.942169165173179,1.0537729790074,1.06438998861896,1.11291533178812,0.992300272058768,1.04131454511316,0.917256473868612,0.994715160858502,1.01730585827286,1.0591840074817,1.03922739903832,1.05156735367832,1.07528404252948,1.11445529936995,1.01083327614807,1.04616442513574,0.988666778356754,1.0796981652225,0.96984928066041,0.91685756513587,0.97770398455295,0.986890145704163,0.931112275786836,1.05446985797561,0.914443465867976,1.16875000814053,1.07516987072796,0.95537085074425,1.10514182718909,1.03556897557948,0.92197058988855,0.9560769724117,0.946018831230306,0,0.960805083744231,0.870068029692904,0.771068334941177,0.784542250289896,0.890564987797579,0.98220128182803,0.846636997479685,1.04026445723638,1.05948300050456,0.782002465537977,0.932988446133599,0.958782762380405,0.774709018975011,1.02526485778528,0.994377220834693,0.955731265474536,0.989366730339916,1.05608358853766,1.00721886990961,0.928627926879035,0.979374354915693,0.972364166298947,0.935936372439284,0.98961642148919,0.873463411692415,0.87275808930959,0.980765356131181,1.06335162721618,0.946554792309786,0.890653682508409,0.90856356307711,1.05369113945827,1.04568173042693,1.06729266087077,1.04250338038569,1.06216221001611,1.08168073574933,1.09797807507733,1.11282516481869,1.00677576894786,1.09494032278709,1.06610197009372,1.01569506988196,1.03876583335649,1.0455143450623
"Nerciat_Aphrodites",0.892211971301762,1.11590176742153,1.16165300099777,0.975837542221136,1.16165790025636,1.14681752065675,1.13617808502541,1.08668641716769,1.10879855242675,1.12096392200757,1.05548587058821,1.15549830209426,1.04953685802656,1.09768770585088,1.13683313468244,1.16731687114054,1.03818191216032,0.981548902060926,1.07623213590499,0.960101573720166,0.911651035129522,0.86058286406115,1.03212025756123,0.900507697196915,0.94011756601496,0.909051458695584,1.04334198396836,1.02183883869962,1.00994746473141,0.987346856343141,1.03640042564106,1.03029808894383,0.968142565739825,1.01119993896377,0.826119355853101,0.807918410562325,0.936799047759867,0.996687416557906,1.02894854968696,1.01309355544185,0.979594845791107,0.987172959972685,0.929350834965633,0.997054910808478,0.941783071110822,0.964589113583051,1.00560870898551,1.07307072560209,1.10296971496173,1.07556604071325,0.973860165065685,1.07774569205642,0.958116146965202,0.963252881881487,1.05524042463982,1.07441612662449,1.11193408923459,1.08814310222069,1.05065063214772,1.03619696636695,1.12024901467155,1.04428733285685,1.08932847275552,1.09406120524838,0.818174870878725,0.960805083744231,0,0.737886202154801,1.00792978945346,0.752504567984944,0.557376653505977,0.952005636886512,0.935296043693339,0.877936090752003,1.09129042344931,0.853050738758731,0.89139190146498,0.883308459805106,1.02135184999456,0.996777225849444,1.16135054604269,1.15186860131699,1.10073803491915,1.0989999514971,1.01624125829201,1.18317847257708,1.06027155599879,0.947587768389354,0.982586496295443,0.945618939477548,0.99400153967767,0.804710362849663,0.97964134773698,0.975422652891038,0.966220997755022,0.900519692704998,0.908503258444255,0.974294377777878,1.03484654198405,0.929625031080558,1.04410462970858,1.03269444646175,0.95309021936355,1.04157975893136,1.03053196044922,0.906488949155162,0.95742775381037,0.994941374503847,1.02027537766047,0.997174102652299,0.973886226664127
"Nerciat_Doctorat",0.902575347361707,1.07341228710029,1.10990272144652,0.987714626418495,1.10940698802267,1.05760876405483,1.04122775975555,1.07708372422744,1.08652328092719,1.0980368880581,1.00442819139869,1.08845161923274,1.04324749369474,1.10189964059471,1.10172492562207,1.11057019721968,1.07841111148911,0.993890132037026,1.08931169644868,0.909442626153061,0.991720294026779,1.00665609891511,0.969242883664184,0.979170919406308,1.0113254040767,0.933056803672947,1.024864010173,1.02761403490779,1.01027265882162,0.969762570955186,0.96884797740402,0.940240232729741,0.90383682746316,0.966378965008286,0.963689244445423,0.946643892331732,0.963535732184528,1.02838456066303,0.978161577553848,1.03478400422656,0.954349661935625,1.0081637434596,0.966524237258175,0.974388636719368,1.04422442499788,1.03267974521435,1.01155543367441,1.07331554004065,1.06255093653056,1.09781664614988,0.977659420383256,0.974028178075595,0.954148302718812,0.950800477207593,1.04738012905197,1.12479348023126,1.05450273771122,1.10992307832531,0.989936650488031,0.947069904834809,1.12573299454285,1.05883751396096,0.970285236222591,1.04710712033509,0.923041738757031,0.870068029692904,0.737886202154801,0,0.883968253786999,0.711424285231621,0.598246514438149,0.961920120719535,0.891004200181963,1.0372413519094,1.09080410963032,0.910076515312746,0.954116138161013,0.932472991583842,0.904733575224024,1.04388458103388,1.0401324372151,1.03919716118412,1.0304088480356,1.01962586072782,0.982838450951651,1.02392703935496,1.0135194111182,1.02920105059202,0.958760221888408,0.973358351197304,0.934702511349865,0.934438776567127,0.9696453145674,0.995436846653567,0.940385415631836,0.963865326369125,0.996365702622157,1.08878941189753,1.00891192160334,1.02708449992587,1.06895526146959,1.05868322853303,1.07943519059028,1.06774719664124,1.05424642417641,1.00591729579717,1.05150796648028,1.08893184573118,1.00243039464043,1.02634649442891,1.03930144114399
"Nerciat_Etourdi",0.803906808373762,1.06790954556295,1.10463392425443,0.946057726376132,1.09802530894277,1.03976570981808,1.03761803180106,1.11185755451114,1.02152094109312,1.08486122629001,0.996316298955629,1.02132222948058,1.0533699251964,1.01727568469481,1.09928253261823,1.07807323034931,1.07833897332178,0.927685480308777,1.06581499358523,0.917934888707825,1.00550861606847,1.00154587573102,0.909118047480706,1.01644312934496,1.00807333206759,1.02979851543532,1.00672998707784,1.00241541720241,1.01122921573873,0.996125705363251,0.838050683091389,0.851257405852085,0.896658593337,1.0479685013758,1.11064977395856,1.11549857311512,0.942484873784545,1.04707730601294,0.976113522274643,1.05844375811628,0.982974829470641,1.06068102262846,1.02635592894367,1.05976715387279,1.04268927131872,1.07479563839896,1.03542340330963,1.04628096371419,1.0481519152969,1.12016699566497,0.972582335830786,0.9327959759571,0.997785793765592,0.941149024736484,0.968640789568822,1.04096213165486,0.91058123009369,1.11127508885211,0.96452475176515,0.930179110366078,1.14211991606878,1.06587921645923,0.98621555107309,1.06799470537683,0.948684903891444,0.771068334941177,1.00792978945346,0.883968253786999,0,0.791053744968392,0.85143003839546,0.988681237610764,0.897846378113578,0.996370756513984,1.02402617509208,0.952803762840489,0.949655359290349,0.987475310992488,0.830816738626933,1.0229498197195,0.934739014663555,0.853682242041874,0.914715796958018,0.954438707188806,1.00122251006453,0.867799514855089,0.884112973320628,1.00816456101077,0.947450495439265,0.990433741830432,0.880752735651423,0.965928664049477,0.974971681484425,1.0092267687458,0.944164926305522,0.9590133412157,1.06344092392199,1.08159720305861,1.0593929952933,1.07376392833935,1.05596124902776,1.09185154598403,1.06372333179227,1.10201897335816,1.12702994135101,1.08956077383613,1.08390890769603,1.05744007738112,0.99605572892043,1.08010604590293,1.05842340526179
